"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0048525","negative regulation of viral process",66,0.633931512095967,2.77591841922123,1e-10,1.96e-08,7.058342141654e-09,1631,"tags=39%, list=10%, signal=36%","IFIT1/IFIH1/CCL5/ISG20/ZC3HAV1/MX1/OASL/CH25H/ISG15/OAS2/IL32/ZFP36/IFNB1/RSAD2/IFIT5/ZNFX1/TRIM14/TNIP1/OAS3/IFNL3/TRIM21/TNF/TRIM15/PROX1/SRPK2/TRIM8",NA
"GO:0045071","negative regulation of viral genome replication",42,0.67277688689852,2.62634967556052,2.5293042366622e-09,2.56419119165065e-07,9.23415242208457e-08,1487,"tags=45%, list=9%, signal=41%","IFIT1/IFIH1/CCL5/ISG20/ZC3HAV1/MX1/OASL/ISG15/OAS2/IFNB1/RSAD2/IFIT5/ZNFX1/TNIP1/OAS3/IFNL3/TNF/PROX1/SRPK2",0.774939030136436
"GO:0006261","DNA-templated DNA replication",159,-0.56247732745704,-2.51357731777103,1e-10,1.96e-08,7.058342141654e-09,4097,"tags=56%, list=25%, signal=43%","WRNIP1/RFC1/EME1/PHIP/TICRR/TRAIP/MCM9/ORC5/PNKP/E2F7/FBH1/NBN/TERF1/METTL4/LRR1/DONSON/BRCA2/RFC2/RBBP8/CUL4B/ATRX/POLQ/SETMAR/RFC3/POLE4/GINS1/ORC3/WRN/RFC5/POLE2/GINS3/SMARCAL1/CDK2AP1/POLD1/GMNN/PRIM2/ORC2/PCNA/POLRMT/CARM1/RECQL/XRCC3/DNA2/POLD4/CUL4A/WDR18/DDB1/BARD1/MRE11/MCMBP/CENPX/POLD2/FEN1/CDC45/FAM111B/POLD3/TONSL/GINS4/LIG3/TOPBP1/EXO1/RAD51/MCM3/ORC1/CDC6/MMS22L/PRIM1/POLA1/MCM7/NUCKS1/HLTF/POLE/DTL/RRM1/BRCA1/EXD2/BLM/MCM10/TK1/WDHD1/CDT1/LIG1/RPA1/PARP1/MCM6/MCM5/MCM2/TIMELESS/MCM4",NA
"GO:0042908","xenobiotic transport",42,-0.688121344980015,-2.46169438809467,2.23871307648048e-09,2.31078512175798e-07,8.32158775776092e-08,2162,"tags=55%, list=13%, signal=48%","SLC17A3/SLC2A1/SLC22A5/ATP8B1/ATRAID/ATP7B/GJA1/ABCA3/ABCC1/ABCG2/SLC22A3/CDC50A/SLC7A5/RALBP1/SLC29A1/SLC67A1/SLC29A2/ABCC2/ABCC3/SLC47A1/SLC19A1/ABCC4/SLC29A4",0.774939030136436
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",55,0.577073933249288,2.38946999952847,1.54505003161665e-07,9.17666079384433e-06,3.30469446943141e-06,2257,"tags=47%, list=14%, signal=41%","CCL5/CXCL11/H2BC19P/H2BC18/H2BC21/CCL20/CXCL3/CXCL2/H2BC26/CCL3L1/CCL4/CXCL1/H2BC15/CXCL10/CXCL8/CX3CL1/H2BC8/NPPB/ADM/H2BC6/CCL3/CCL17/TSLP/B2M/LEAP2/H2BC11",0.690132458796796
"GO:0043331","response to dsRNA",23,0.701323868156806,2.38015581540764,4.61268969722895e-06,0.000152374243930934,5.48729360836928e-05,674,"tags=35%, list=4%, signal=33%","IFIT1/PMAIP1/IFIH1/RIGI/IFNB1/TICAM1/RIOK3/OAS3",0.610526878385931
"GO:0006260","DNA replication",291,-0.490036578756917,-2.34848028531948,1e-10,1.96e-08,7.058342141654e-09,4097,"tags=47%, list=25%, signal=36%","WRNIP1/RFC1/EME1/PHIP/TICRR/TRAIP/MCM9/ORC5/PNKP/ACTR5/AKTIP/E2F7/NFIA/FBH1/NBN/TERF1/METTL4/LRR1/POLDIP2/DONSON/BRCA2/RFC2/RBBP8/CUL4B/RPA3/ATRX/POLQ/RPA2/SETMAR/RBBP4/RFC3/POLE4/GINS1/ORC3/WRN/USP1/EGFR/RFC5/POLE2/INO80C/GINS3/SMARCAL1/CDK2AP1/ASCC1/POLD1/CHEK1/DHX9/GMNN/NFIC/NAP1L1/SET/PRIM2/ORC2/PCNA/POLRMT/CARM1/DTD1/RBBP7/RECQL/XRCC3/RUVBL1/CHTF18/SSRP1/ZBTB38/DNA2/POLD4/CUL4A/WDR18/CACYBP/RECQL4/DDB1/JADE2/BARD1/TOP1MT/SUPT16H/SMC3/MRE11/ACTL6A/MCMBP/CENPX/CHAF1A/NT5M/POLD2/GLI2/FEN1/DSCC1/CDC45/FAM111B/JADE1/POLD3/TONSL/GINS4/CDK2/LIG3/DUT/TOPBP1/EXO1/TYMS/PDS5A/RAD51/MCM3/ORC1/CDC6/MMS22L/CDK1/PRIM1/POLA1/VCP/RMI2/MCM7/NUCKS1/HLTF/POLE/DTL/CCNA2/RRM1/BRCA1/EHMT2/EXD2/BLM/PCLAF/MCM10/TK1/WDHD1/GINS2/CDT1/DHFR/LIG1/CHAF1B/RPA1/PARP1/SHMT1/MSH2/MCM6/MCM5/MCM2/TIMELESS/MCM4",NA
"GO:0006270","DNA replication initiation",38,-0.669867232297514,-2.34079846551807,8.82523082272825e-08,6.10498320442848e-06,2.19852348091365e-06,4097,"tags=71%, list=25%, signal=54%","WRNIP1/TICRR/ORC5/NBN/CUL4B/ORC3/GINS3/GMNN/PRIM2/ORC2/CUL4A/DDB1/CDC45/TOPBP1/MCM3/ORC1/CDC6/PRIM1/POLA1/MCM7/DTL/MCM10/CDT1/MCM6/MCM5/MCM2/MCM4",0.704975715167238
"GO:0009100","glycoprotein metabolic process",306,-0.489111026590036,-2.33075748814996,1e-10,1.96e-08,7.058342141654e-09,4772,"tags=50%, list=29%, signal=37%","TMTC3/PXYLP1/FBXO27/RAB1B/GCNT3/GALNT16/TRAK1/NPC1/RECK/HS6ST1/TMTC2/OST4/ENTPD5/MEST/NGLY1/OSTC/GOLPH3/CANT1/SLC35D2/SRD5A3/TET1/DAD1/IDS/SULF2/MANBA/UBE2J1/GMPPB/JAK3/PCSK6/B3GALT6/CCDC134/CHSY1/CHST14/MARCHF6/NECAB3/SLC39A8/B3GNT9/HPSE/BMPR2/NDST1/MAN2A2/FUT8/CSGALNACT1/GALNT18/MGAT1/ABCA7/RNF5/PMM1/IDUA/STT3A/MESD/GNPTG/GLCE/CTSL/GALNT7/HS3ST6/GALNT5/SLC35B2/EXTL3/ATP7A/MAN1A2/AQP11/AMFR/SLC51B/POGLUT2/B4GALT7/MAN2A1/DPAGT1/MGAT4A/ITM2B/MAN2B2/GDPD5/RFT1/LARGE2/CHST3/ALG3/LARGE1/GNS/ST6GALNAC4/NAGLU/MGAT3/FBXO17/HEXB/UGGT2/MGAT4B/GALNT11/ST3GAL4/ADAMTS12/POMGNT2/UGGT1/B3GLCT/ALG8/POGLUT3/HGSNAT/B4GALT4/GALNS/ARSB/AGA/CHST7/ALG1/GALNT12/FBXO2/ST6GAL1/TMEM59/CHST12/DDOST/MPDU1/RPN2/POFUT1/POMT2/ITM2C/ALG6/ADAM10/GUSB/XYLT2/RPN1/CST3/GNPTAB/MAN1B1/ST6GALNAC3/STT3B/B3GNT3/GANAB/B4GALT1/EXT2/GLB1/B4GAT1/CHP1/FAM20B/TM9SF2/HIF1A/PRKCSH/C1GALT1C1/XXYLT1/SOAT1/EDEM2/CHST10/GALNT10/TMTC4/GALNT13/ABCA2/GALNT14/TUSC3/HS2ST1/ST6GAL2/ST3GAL5/BACE2/GALNT2/GPC1/COLGALT1/GAL3ST1/GALNT1/UGDH/MGAT5B",NA
"GO:0098754","detoxification",125,-0.543141493794205,-2.326907199941,1e-10,1.96e-08,7.058342141654e-09,2945,"tags=44%, list=18%, signal=37%","HAGH/GPX4/CP/GSTM3/MT1F/SOD1/ATP7A/MGST2/TXN/MT1A/ESD/SLC17A3/GSTO1/PRDX6/PARK7/AKR1A1/GSTK1/TXNRD3/MB/GSTP1/PGP/SELENOF/ADH5/CLYBL/ATP7B/CAT/AMBP/PRDX1/GSTZ1/PRDX3/PNKD/MTARC1/LANCL1/ALDH2/NXN/PRDX4/AKR7A2/ABCG2/UGT1A7/GPX2/RALBP1/MGST3/RAB40B/SLC67A1/DHFR/NQO1/PRXL2A/NNT/MGST1/SLC47A1/GSR/TXNRD1/SLC29A4/AKR1B10/ALDH1A1",NA
"GO:0006664","glycolipid metabolic process",97,-0.559836353247204,-2.32406601079672,2.45033696904211e-10,4.50249418061488e-08,1.62143593967275e-08,2554,"tags=39%, list=15%, signal=33%","PIGQ/PGAP4/DEGS1/GLA/CLN6/LARGE1/B4GALNT1/ST6GALNAC4/HEXB/PIGS/PIGZ/ST3GAL4/FUCA1/CERK/SPTLC2/B4GALT4/SCCPDH/PIGO/PIGU/GPAA1/GM2A/ST6GALNAC3/PIGX/GLB1/SCARB2/PGAP3/TM9SF2/GBA1/A4GALT/CERS2/ABCA2/PIGK/SUMF1/SUMF2/NAGA/ST3GAL5/GAL3ST1/GALC",0.814035837847908
"GO:1903509","liposaccharide metabolic process",97,-0.559836353247204,-2.32406601079672,2.45033696904211e-10,4.50249418061488e-08,1.62143593967275e-08,2554,"tags=39%, list=15%, signal=33%","PIGQ/PGAP4/DEGS1/GLA/CLN6/LARGE1/B4GALNT1/ST6GALNAC4/HEXB/PIGS/PIGZ/ST3GAL4/FUCA1/CERK/SPTLC2/B4GALT4/SCCPDH/PIGO/PIGU/GPAA1/GM2A/ST6GALNAC3/PIGX/GLB1/SCARB2/PGAP3/TM9SF2/GBA1/A4GALT/CERS2/ABCA2/PIGK/SUMF1/SUMF2/NAGA/ST3GAL5/GAL3ST1/GALC",0.814035837847908
"GO:0006081","aldehyde metabolic process",67,-0.605371701292709,-2.30805183440297,5.22463643349652e-09,4.87632733793008e-07,1.75606054825568e-07,2330,"tags=46%, list=14%, signal=40%","ESD/MGAT4A/DAB2/ALDH1B1/PARK7/AKR1A1/TKFC/ALDH16A1/ALDH1A3/BMP6/ADH5/TPI1/GRHPR/DKK3/PNKD/SLC25A10/ALDH2/AKR7A2/PDXK/CACNA1H/TKT/ALDH7A1/IDH1/TALDO1/IDH2/ALDH3A2/ALDH3A1/AKR1C3/AKR1C1/ALDH3B1/ALDH1A1",0.761460801445585
"GO:0031297","replication fork processing",59,-0.598874728535763,-2.30599497265879,1.01145967882092e-07,6.68245270951347e-06,2.40648150863107e-06,4053,"tags=61%, list=24%, signal=46%","EME1/PHIP/TRAIP/FBH1/NBN/DONSON/BRCA2/RBBP8/CUL4B/ATRX/POLQ/SETMAR/WRN/SMARCAL1/PCNA/CARM1/RECQL/XRCC3/DNA2/CUL4A/DDB1/BARD1/MRE11/CENPX/FAM111B/TONSL/EXO1/RAD51/MMS22L/NUCKS1/HLTF/BRCA1/EXD2/BLM/PARP1/TIMELESS",0.704975715167238
"GO:0051607","defense response to virus",249,0.413992783564436,2.29712875216998,1e-10,1.96e-08,7.058342141654e-09,1941,"tags=25%, list=12%, signal=23%","IFIT3/DHX58/IFIT1/PMAIP1/IFIT2/TNFAIP3/IFIH1/RIGI/ISG20/ZC3HAV1/MX1/OASL/HERC5/GBP1/IRF1/ISG15/IFNL2/ABCC9/OAS2/GBP5/DDX60/IFNB1/IFI6/IFNL1/ZC3H12A/RSAD2/TICAM1/IFIT5/IRF5/USP18/ZNFX1/IFI27/IL23A/NFKBIZ/BNIP3/RIOK3/OAS3/MX2/TRIM52/IFNL3/LYST/IRF7/CXCL10/IRGM/TRIM26/TRAF6/DTX3L/TRIM21/TNF/TRAF3IP2/TRIM15/SAMHD1/ZNF175/GBP2/POLR3C/IFNL4/TRIM8/IFIT1B/IRF9/CGAS/RAB2B/ZCCHC3/CRCP",NA
"GO:0009124","nucleoside monophosphate biosynthetic process",40,-0.649736614414976,-2.28840379824498,1.73399581269814e-07,1.00609377506116e-05,3.6231398423316e-06,4245,"tags=72%, list=25%, signal=54%","ADK/UCK1/CDA/DCTD/DHODH/TK2/UCK2/DCK/AMPD2/GMPS/RFK/ADSS2/PFAS/APRT/GART/PRPS1/IMPDH2/HPRT1/DUT/TYMS/CMPK1/CAD/PAICS/ATIC/IMPDH1/ADSS1/TK1/PRPS2/SHMT1",0.690132458796796
"GO:1990748","cellular detoxification",98,-0.550322695379967,-2.28658581501329,1.55808974909465e-09,1.86970769891358e-07,6.73318196113096e-08,2945,"tags=47%, list=18%, signal=39%","HAGH/GPX4/CP/GSTM3/SOD1/ATP7A/MGST2/TXN/ESD/GSTO1/PRDX6/PARK7/AKR1A1/GSTK1/TXNRD3/MB/GSTP1/PGP/SELENOF/ADH5/CLYBL/CAT/AMBP/PRDX1/GSTZ1/PRDX3/PNKD/MTARC1/LANCL1/ALDH2/NXN/PRDX4/ABCG2/GPX2/MGST3/RAB40B/DHFR/NQO1/PRXL2A/NNT/MGST1/GSR/TXNRD1/SLC29A4/AKR1B10/ALDH1A1",0.788186810800237
"GO:0046112","nucleobase biosynthetic process",20,-0.772518806193486,-2.27864543952311,3.2264642873601e-07,1.69389375086405e-05,6.10004165571843e-06,2654,"tags=75%, list=16%, signal=63%","GMPS/MTOR/APRT/GART/PRPS1/HPRT1/CTPS1/TYMS/CTPS2/CMPK1/CAD/PAICS/DHFR/CPS1/SHMT1",0.674962860011025
"GO:0019730","antimicrobial humoral response",70,0.51699375643866,2.27183083372775,7.48210779384e-07,3.46415699431332e-05,1.24751047440139e-05,2257,"tags=41%, list=14%, signal=36%","CCL5/CXCL11/H2BC19P/H2BC18/H2BC21/CCL20/CXCL3/CXCL2/H2BC26/CCL3L1/COLEC11/CCL4/CXCL1/H2BC15/CXCL10/GATA6/CXCL8/CX3CL1/HLA-A/H2BC8/NPPB/ADM/H2BC6/CCL3/CCL17/TSLP/B2M/LEAP2/H2BC11",0.659444398037935
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",66,-0.58753310070256,-2.26748191867547,5.92480148914407e-08,4.30096700693421e-06,1.54886207525037e-06,4053,"tags=59%, list=24%, signal=45%","EME1/PHIP/TRAIP/MCM9/FBH1/NBN/DONSON/BRCA2/RBBP8/CUL4B/ATRX/POLQ/SETMAR/WRN/SMARCAL1/POLD1/PCNA/CARM1/RECQL/XRCC3/DNA2/CUL4A/DDB1/BARD1/MRE11/CENPX/FAM111B/TONSL/EXO1/RAD51/MMS22L/NUCKS1/HLTF/POLE/BRCA1/EXD2/BLM/PARP1/TIMELESS",0.719512826338911
"GO:0006693","prostaglandin metabolic process",37,-0.658694218802857,-2.26640505320978,3.73394884567035e-07,1.90918427935145e-05,6.87534482404575e-06,1651,"tags=38%, list=10%, signal=34%","TBXAS1/GSTP1/PTGES2/PLA2G4A/PTGES3/TNFRSF1A/PRXL2B/PTGR1/SIGMAR1/AKR1B1/HPGD/AKR1C2/AKR1C3/AKR1C1",0.674962860011025
"GO:0072329","monocarboxylic acid catabolic process",108,-0.532818953373366,-2.26372196670277,1.54913103214999e-09,1.86970769891358e-07,6.73318196113096e-08,3477,"tags=48%, list=21%, signal=38%","ACOX2/SLC16A1/BDH2/ETFB/ABCD1/IVD/AKT2/ABHD3/NUDT8/CYP4F12/PLA2G15/HACL2/AIG1/ECH1/DECR1/PCCA/ACACB/DLAT/CYP26B1/AKR1A1/ACOX3/EHHADH/ACAA2/CPT1A/CES1/DECR2/AKT1/ECI2/IRS1/ABCD3/ECHS1/CROT/ABHD2/HADHB/XYLB/ECI1/ACAT1/CRYL1/ACADS/SORD/ACOT7/HADHA/FAH/PCCB/HSD17B4/SLC16A3/SCP2/CRAT/LDHA/HADH/CYP4F3/SLC27A2",0.788186810800237
"GO:0006692","prostanoid metabolic process",39,-0.650749698428387,-2.26052878627008,2.12843829016815e-07,1.20338626405661e-05,4.33362856136649e-06,1651,"tags=38%, list=10%, signal=35%","TBXAS1/GSTP1/PTGES2/PLA2G4A/PTGES3/TNFRSF1A/PRXL2B/PTGR1/MGST3/SIGMAR1/AKR1B1/HPGD/AKR1C2/AKR1C3/AKR1C1",0.690132458796796
"GO:1901293","nucleoside phosphate biosynthetic process",288,-0.474708944681684,-2.25372996475077,1e-10,1.96e-08,7.058342141654e-09,5006,"tags=52%, list=30%, signal=37%","NDUFA2/NDUFB3/ACSS2/NAPRT/ADA/NUDT2/KYNU/ACSF3/COASY/GNPDA2/GUCY1B1/PANK3/AK3/PPCDC/NADK2/ATP5MC3/DLST/NDUFS1/PAPSS2/NDUFC2/DMAC2L/FPGT/ADK/UCK1/AMDHD2/PDPR/ATP5PB/NDUFB7/CBR4/GMPPB/NDUFS6/ADCY6/ELOVL2/CDA/ALDOA/NDUFA1/NDUFB11/DCTD/COX11/HACD1/ATP5PD/NDUFS5/SLC35C1/NDUFB9/PINK1/NDUFV1/NDUFB5/NDUFS8/NME7/KARS1/NME1/TGFB1/DHODH/DLD/NADK/GNPNAT1/NME3/TK2/UCK2/SDHB/PMM1/ELOVL1/FUOM/DCK/NDUFB6/AMPD2/NDUFS2/ELOVL5/TAFAZZIN/OGDH/ATP5F1C/GMPS/ACSL3/PRPSAP1/GMDS/ATP5F1D/QPRT/BCKDK/NDUFB10/FASN/RFK/ATP5F1B/PCCA/ADSS2/ACACB/DLAT/ADCY9/PFAS/ATPSCKMT/APRT/SLC4A7/UXS1/SLC25A13/HACD2/DIP2A/PDHA1/GART/PRPS1/NDUFA10/PDHB/ACACA/IMPDH2/MPI/PDK2/ATP5MC2/SDHC/ATP5F1A/TECR/HPRT1/DTYMK/DUT/AK7/CTPS1/ACAT1/TYMS/HK1/CTPS2/ADCY7/ACOT7/TMSB4X/ACLY/CMPK1/VCP/CAD/PGK1/NME4/RRM1/PAICS/ATIC/ADCY3/IMPDH1/PPT1/ME1/ADSS1/AK5/TK1/ADCY1/PDK3/MTHFD1/IDH2/PRPS2/ENO1/PAPSS1/PDK4/PARP1/SHMT1/RRM2/UGDH/SLC27A2",NA
"GO:0006631","fatty acid metabolic process",306,-0.471013390756785,-2.24451694573112,1e-10,1.96e-08,7.058342141654e-09,4042,"tags=44%, list=24%, signal=34%","COP1/LONP2/PDPR/PTGR3/FABP5/CBR4/DAGLA/ELOVL2/KAT2B/SLC27A5/PHYH/CYP1B1/SGPL1/HACD1/ACOX2/EIF6/PEDS1/BDH2/ADIPOR1/NME1/ETFB/ADIPOR2/ABCD1/IVD/AKT2/PRKAG1/LYPLA1/ABHD3/NUDT8/ELOVL1/GPX4/CYP4F12/PLA2G15/ELOVL5/ERLIN2/HACL2/AIG1/CAV1/UGT1A1/ACOT11/ACSL3/DEGS1/APOC1/CBR1/BCKDK/ECH1/FASN/DECR1/HSD17B8/PCCA/ACACB/MSMO1/ABHD6/BAAT/ACOX3/ACAD9/CYP4F11/HACD2/EHHADH/ACAA2/CPT1A/CES1/TBXAS1/ALKBH7/DECR2/CYP2U1/GSTP1/AKT1/ECI2/IRS1/ABCD3/ERLIN1/ACACA/PTGES2/PDK2/ECHS1/GSTM4/ADH5/APPL2/CROT/ABHD2/PECR/MGLL/TECR/PLA2G4A/HADHB/GGT5/ECI1/ACAT2/POR/ACAT1/CRYL1/ACADS/ABHD12/PTGES3/ACOT7/ACLY/ACSM3/TNFRSF1A/HADHA/ACSF2/PGK1/FADS1/UGT1A9/BRCA1/PCCB/HSD17B4/UGT1A7/PRXL2B/PTGR1/SCP2/MGST3/SIGMAR1/SLC27A4/NAAA/KIF12/AKR1B1/SCD/PDK3/ASAH1/CRAT/ALDH3A2/PDK4/HADH/SCD5/HACD3/CYP4F3/HPGD/AKR1C2/FADS2/AKR1C3/AKR1C1/EPHX1/SLC27A2",NA
"GO:0006271","DNA strand elongation involved in DNA replication",15,-0.795359302330141,-2.23725359838511,2.31332865797949e-06,8.44867857696856e-05,3.0425338796483e-05,2947,"tags=87%, list=18%, signal=71%","RFC3/GINS1/PCNA/DNA2/POLD2/POLD3/LIG3/MCM3/POLA1/MCM7/POLE/LIG1/MCM4",0.627256739718528
"GO:0009101","glycoprotein biosynthetic process",253,-0.477112592064911,-2.2324634928161,1e-10,1.96e-08,7.058342141654e-09,4772,"tags=49%, list=29%, signal=36%","TMTC3/PXYLP1/GCNT3/GALNT16/TRAK1/NPC1/RECK/HS6ST1/TMTC2/OST4/ENTPD5/MEST/OSTC/GOLPH3/CANT1/SLC35D2/SRD5A3/TET1/DAD1/UBE2J1/GMPPB/JAK3/B3GALT6/CCDC134/CHSY1/CHST14/NECAB3/SLC39A8/B3GNT9/BMPR2/NDST1/MAN2A2/FUT8/CSGALNACT1/GALNT18/MGAT1/ABCA7/PMM1/STT3A/MESD/GNPTG/GLCE/GALNT7/HS3ST6/GALNT5/SLC35B2/EXTL3/ATP7A/MAN1A2/AQP11/SLC51B/POGLUT2/B4GALT7/MAN2A1/DPAGT1/MGAT4A/ITM2B/GDPD5/RFT1/LARGE2/CHST3/ALG3/LARGE1/ST6GALNAC4/MGAT3/UGGT2/MGAT4B/GALNT11/ST3GAL4/POMGNT2/UGGT1/B3GLCT/ALG8/POGLUT3/B4GALT4/CHST7/ALG1/GALNT12/ST6GAL1/TMEM59/CHST12/DDOST/MPDU1/RPN2/POFUT1/POMT2/ITM2C/ALG6/ADAM10/XYLT2/RPN1/GNPTAB/MAN1B1/ST6GALNAC3/STT3B/B3GNT3/GANAB/B4GALT1/EXT2/B4GAT1/CHP1/FAM20B/TM9SF2/PRKCSH/C1GALT1C1/XXYLT1/SOAT1/CHST10/GALNT10/TMTC4/GALNT13/ABCA2/GALNT14/TUSC3/HS2ST1/ST6GAL2/ST3GAL5/BACE2/GALNT2/COLGALT1/GAL3ST1/GALNT1/UGDH/MGAT5B",NA
"GO:0097237","cellular response to toxic substance",109,-0.524089465716409,-2.22334824555024,4.31894289826694e-09,4.09602971642091e-07,1.47506016126943e-07,3886,"tags=51%, list=23%, signal=40%","CLIC1/PXDN/SRXN1/PRDX5/PINK1/SLC39A8/SELENOT/GPX8/PTPN13/CERS1/HAGH/GPX4/CP/GSTM3/SOD1/ATP7A/MGST2/TXN/ESD/GSTO1/PRDX6/PARK7/AKR1A1/GSTK1/TXNRD3/MB/GSTP1/PGP/SELENOF/ADH5/CLYBL/CAT/AMBP/PRDX1/GSTZ1/PRDX3/PNKD/MTARC1/LANCL1/ALDH2/NXN/PRDX4/ABCG2/GPX2/MGST3/RAB40B/DHFR/NQO1/PRXL2A/NNT/MGST1/GSR/TXNRD1/SLC29A4/AKR1B10/ALDH1A1",0.761460801445585
"GO:0006487","protein N-linked glycosylation",77,-0.556881045457234,-2.21661953629445,4.28448787740911e-08,3.18896059736273e-06,1.14840688634895e-06,4453,"tags=55%, list=27%, signal=40%","OST4/ENTPD5/OSTC/SRD5A3/DAD1/UBE2J1/SLC39A8/MAN2A2/FUT8/MGAT1/PMM1/STT3A/GNPTG/MAN1A2/B4GALT7/MAN2A1/DPAGT1/MGAT4A/RFT1/ALG3/MGAT3/UGGT2/MGAT4B/ST3GAL4/UGGT1/ALG8/ALG1/ST6GAL1/DDOST/MPDU1/RPN2/ALG6/RPN1/GNPTAB/MAN1B1/STT3B/GANAB/B4GALT1/PRKCSH/TUSC3/GAL3ST1/MGAT5B",0.719512826338911
"GO:0009117","nucleotide metabolic process",414,-0.449184158229129,-2.21084393809308,1e-10,1.96e-08,7.058342141654e-09,4826,"tags=50%, list=29%, signal=36%","LDHB/NUDT2/KYNU/ENPP1/RHOQ/SHPK/CARD11/RPIA/PRKAA2/PDE4D/GUCY1B1/MAGI3/AK3/GPD1L/NADK2/ATP5MC3/NUDT5/ADPGK/ENTPD5/PRKACA/NDUFS1/PAPSS2/NDUFC2/DMAC2L/ADK/PDE10A/RPE/UCK1/ENTPD1/PDE1A/ATP5PB/FOXK2/NDUFB7/NT5C2/NDUFS6/CTNS/ARNT/ADCY6/CDA/MFN1/ALDOA/NDUFA1/OLA1/BEND3/NDUFB11/PFKM/DCTD/COX11/OGG1/MLST8/ATP5PD/NDUFS5/NDUFB9/PINK1/JMJD8/NDUFV1/EIF6/NDUFB5/NDUFS8/NME7/KARS1/NME1/TGFB1/GPD2/DHODH/DNM1L/NADK/SULT1A1/NME3/H6PD/PRKAG1/ACO1/TK2/UCK2/SDHB/PDE8B/MDH1/NT5C3B/HINT1/DCK/NDUFB6/AMPD2/NDUFS2/RAN/TAFAZZIN/OGDH/ATP5F1C/GMPS/MTOR/PRPSAP1/ATP5F1D/QPRT/PGAM1/PDE4B/NDUFB10/NUDT15/SLC25A11/PDE8A/GNAI3/RFK/ATP5F1B/FIGNL1/ADSS2/ADCY9/REXO2/PFAS/ATPSCKMT/OPA1/APRT/SLC4A7/PUDP/SLC25A13/CNP/HDAC4/SRC/UCHL1/PFKFB3/DCTPP1/GART/PRPS1/ARL2/NDUFA10/NEIL2/GIT1/ABHD14B/NUDT18/MACROH2A1/IMPDH2/NNMT/ENO2/NT5M/ATP5MC2/TPST2/MDH2/INSR/TPI1/SDHC/ATP5F1A/DNPH1/HSPA8/DERA/TSPO/PGLS/HPRT1/DTYMK/LRRK2/NTHL1/DUT/GAPDH/PC/AK7/CTPS1/TYMS/ME2/PDE7B/HK1/CTPS2/ATP1B1/ADCY7/PGM1/TMSB4X/SLC4A4/CASK/GOT2/CMPK1/DHTKD1/VCP/HKDC1/NAXE/CAD/PGK1/NME4/HIF1A/RRM1/PAICS/ATIC/ADCY3/PFKP/IMPDH1/ME1/ADSS1/AK5/TK1/ADCY1/SULT2B1/PKM/TKT/IDH1/TALDO1/MTHFD1/IDH2/NNT/PFKL/PRPS2/LDHA/ENO1/PAPSS1/PARP1/SHMT1/PGD/RRM2/UCP2/GPI/UNG/APP/G6PD",NA
"GO:1901136","carbohydrate derivative catabolic process",211,-0.479191943176779,-2.20628858648966,1e-10,1.96e-08,7.058342141654e-09,4079,"tags=47%, list=24%, signal=36%","IDS/ENTPD1/AMDHD2/SULF2/MANBA/PDE1A/FOXK2/NT5C2/ARNT/CDA/ALDOA/PFKM/OGG1/MLST8/JMJD8/EIF6/HPSE/TGFB1/GALE/PRKAG1/PDE8B/IDUA/HINT1/CTSL/OGDH/MTOR/NUDT1/GLA/PGAM1/PDE4B/NUDT15/MAN2B2/PDE8A/GNS/NAGLU/FBXO17/HDAC4/SRC/UCHL1/HEXB/PFKFB3/DCTPP1/ARL2/NEIL2/GIT1/FUCA1/ADAMTS12/NUDT18/ENO2/NT5M/INSR/HGSNAT/TPI1/FUCA2/DNPH1/DERA/GALNS/ARSB/HPRT1/CEMIP2/FBXO2/NTHL1/DUT/GAPDH/HMMR/PDE7B/GUSB/HK1/CST3/PGM1/GM2A/SLC4A4/STT3B/GLB1/SCARB2/DHTKD1/HKDC1/PGK1/HIF1A/GBA1/HYAL2/PFKP/EDEM2/PKM/SUMF1/PFKL/LDHA/GALK1/ENO1/SUMF2/NAGA/GALM/GPC1/UCP2/GALC/GPI/UNG/APP/ALDH1A1",NA
"GO:0043648","dicarboxylic acid metabolic process",78,-0.549261180891686,-2.20580385664747,2.43467586770766e-07,1.33793402823561e-05,4.81816129298384e-06,4909,"tags=54%, list=29%, signal=38%","FPGS/FAHD1/KYNU/ACSF3/GGT1/GLS/HOGA1/DLST/PHYH/AADAT/AASDHPPT/DLD/DGLUCY/ASS1/SDHB/FH/MDH1/OGDH/QPRT/GLUD1/L2HGDH/SLC46A1/MTHFD1L/MDH2/GRHPR/NIT2/D2HGDH/ACLY/GOT2/GCLM/ATIC/ALDH18A1/ME1/GCLC/SUCLG2/DHFR/IDH1/MTHFD1/IDH2/SHMT1/ALDH5A1/SLC19A1",0.674962860011025
"GO:0006855","xenobiotic transmembrane transport",16,-0.777332746779676,-2.20310827007033,9.7889598954831e-06,0.000266459753230206,9.5957352310178e-05,1576,"tags=69%, list=9%, signal=62%","ATP8B1/ATRAID/ABCA3/CDC50A/SLC29A1/SLC29A2/ABCC2/ABCC3/SLC47A1/SLC19A1/ABCC4",0.593325476396405
