"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa04623","Cytosolic DNA-sensing pathway",60,0.71514799155274,2.27518729318213,4.48307124975472e-05,0.000775576157145388,0.000139720868339689,1107,"tags=27%, list=5%, signal=25%","23586/25939/103/3665/3428/3456/6352/840/834/197259/79792/8737/11277/841/1687/1777",0.557332238758646
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",159,0.606127869904307,2.24105143238888,2.80419643258856e-06,7.05055103050839e-05,1.270164255541e-05,1066,"tags=18%, list=5%, signal=17%","5610/6773/6772/10379/3665/7098/3133/3107/3134/3106/3456/718/3708/59345/3576/2921/7538/2920/3709/5608/2353/842/2919/3717/7422/83439/841/3845/3459",0.627256739718528
"hsa04620","Toll-like receptor signaling pathway",79,0.670290983600093,2.23666353985021,2.47922828830953e-05,0.00052800639417447,9.51209126315825e-05,1273,"tags=23%, list=6%, signal=22%","6773/6772/10379/3665/4615/7098/3456/6696/6352/1326/3576/5608/2353/8737/841/51135/3929/5290",0.575610261071129
"hsa03082","ATP-dependent chromatin remodeling",110,-0.511475538804834,-2.20453975394414,1.94076315701685e-08,7.59054034744367e-07,1.36744390443331e-07,3173,"tags=37%, list=15%, signal=32%","6597/8099/8330/6594/6599/6944/283899/9275/8289/83444/9112/53615/8332/7528/55257/29844/5977/6601/9031/54815/10902/71/1107/10847/8331/8193/55766/3014/1108/8969/8334/10445/317772/8607/8329/9219/60/54107/10856/85235/8335",0.73376198835648
"hsa05161","Hepatitis B",143,0.570785426065705,2.08901201142521,4.99604782103871e-05,0.000799367651366194,0.000144006931289154,1273,"tags=16%, list=6%, signal=15%","23586/64135/6773/6772/3665/4615/7098/3456/1960/3576/7046/9586/5608/2353/842/6775/3717/841/3845/843/51135/317/5290",0.557332238758646
"hsa05150","Staphylococcus aureus infection",34,0.716672809638493,2.079173633928,0.00276256464155096,0.0202588073713737,0.00364964566197231,1894,"tags=41%, list=9%, signal=38%","629/715/716/3075/718/3426/727/2266/721/2209/5724/720/3872/1675",0.431707695803346
"hsa05332","Graft-versus-host disease",12,0.832073220836042,2.05439205663591,0.0042597338620902,0.0282910626312406,0.00509666497696172,2051,"tags=50%, list=10%, signal=45%","3133/3107/3134/3106/3824/941",0.407017918923954
"hsa04217","Necroptosis",128,0.574613944944737,2.04574872604936,0.000117574770166296,0.00172442996243901,0.00031065788900701,915,"tags=16%, list=4%, signal=15%","5610/6773/6772/10379/7098/8743/10616/55072/3456/834/197259/51510/57132/8837/6775/3717/8737/5321/6609/841",0.538434096309916
"hsa04612","Antigen processing and presentation",47,0.663273628470234,2.03851283764743,0.00167693503022744,0.0151354136061554,0.00272666083433499,495,"tags=26%, list=2%, signal=25%","6891/567/6890/3133/5720/5721/3107/3134/3106/1514/6892/1520",0.45505986738723
"hsa00100","Steroid biosynthesis",19,0.763764737823046,2.00204491014299,0.0172005693483391,0.0864942915802196,0.0155820384815531,1386,"tags=47%, list=6%, signal=44%","3988/6307/1595/6646/2222/6713/1717/4047/51478",0.352487857583619
"hsa03013","Nucleocytoplasmic transport",103,-0.4687259633668,-2.00111217690524,4.92151081933617e-06,0.000115491453893755,2.08059080661291e-05,6256,"tags=52%, list=29%, signal=37%","55746/57122/7329/9972/23225/6396/51194/4927/9775/9984/81929/100101267/22985/2733/22794/26019/387082/22916/5901/1434/65109/84321/9688/5976/129401/23636/23534/6612/9631/84305/29107/8086/51808/79902/5411/3838/10482/79228/5903/25909/9883/30000/7175/10762/1915/1917/3837/8563/10189/10921/23214/3843/5905/79711",0.610526878385931
"hsa04940","Type I diabetes mellitus",18,0.763565650735316,1.99584259861684,0.00778366955956417,0.0456641947494432,0.00822645317760694,1086,"tags=28%, list=5%, signal=26%","3133/3107/3134/3106/3382",0.407017918923954
"hsa04110","Cell cycle",152,-0.433093939331708,-1.9906741779229,4.56551204920742e-07,1.33921686776751e-05,2.41261340921493e-06,5110,"tags=41%, list=24%, signal=32%","51433/7272/5515/983/25/1017/898/1870/1387/9700/10403/10274/995/23383/81620/990/246184/546/1663/5001/7027/1019/7709/8318/9126/1111/25847/64682/891/4085/10971/701/7042/51434/5518/993/994/4172/9212/8243/10459/9232/29882/7531/7533/991/1647/4171/4176/1874/51529/4174/595/5347/4175/9319/51343/7040/113130/1869/5591/9088/4088",0.674962860011025
"hsa05330","Allograft rejection",12,0.800494654774476,1.97642445276128,0.0102019403839176,0.057001317700619,0.0102688479168191,2051,"tags=50%, list=10%, signal=45%","3133/3107/3134/3106/3567/941",0.380730400722792
"hsa05165","Human papillomavirus infection",285,0.492412061020539,1.97027536594082,2.55003088095625e-05,0.00052800639417447,9.51209126315825e-05,331,"tags=7%, list=2%, signal=7%","4599/9636/5610/6773/6772/10379/8638/7098/3133/3659/3107/4600/3134/3106/3456/6696/57801/9586/2335",0.575610261071129
"hsa04625","C-type lectin receptor signaling pathway",87,0.568144363401535,1.96323617587446,0.0013208722440863,0.0125661359437399,0.00226380273498375,1541,"tags=20%, list=7%, signal=18%","6773/6772/10379/3659/834/1960/3708/3709/26253/6367/53342/841/3845/51561/5290/5743/5336",0.45505986738723
"hsa03250","Viral life cycle - HIV-1",59,0.611785684121945,1.92327217249447,0.0035209866277526,0.023834371018633,0.00429378725012745,289,"tags=10%, list=1%, signal=10%","4599/25939/85363/684/4600/200316",0.431707695803346
"hsa05170","Human immunodeficiency virus 1 infection",179,0.499884369858886,1.9049039761998,0.000801082595929435,0.00909616366990842,0.00163868354488531,1273,"tags=16%, list=6%, signal=15%","25939/6891/85363/567/6890/4615/684/3133/3107/3134/3106/3456/3708/59345/6892/200316/3709/5608/2353/842/8737/8450/8065/841/3845/51135/55080/5290",0.477270815362862
"hsa05320","Autoimmune thyroid disease",14,0.760901410048338,1.89638963928495,0.0175031051503158,0.0867759579283261,0.0156327809732826,147,"tags=29%, list=1%, signal=28%","3133/3107/3134/3106",0.352487857583619
"hsa04064","NF-kappa B signaling pathway",87,0.545542804413747,1.88513595858053,0.00260324211526387,0.0202588073713737,0.00364964566197231,1541,"tags=18%, list=7%, signal=17%","23586/7706/4615/3576/2921/2920/8837/8740/2919/8737/8792/3554/51135/3929/5743/5336",0.431707695803346
