"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003725","double-stranded RNA binding","11/102","75/18706",0.146666666666667,26.8975163398693,16.639736368245,2.67366929902751e-13,3.41694936415716e-10,3.41694936415716e-10,"TLR3/OAS3/RIGI/DDX60/OAS1/EIF2AK2/OAS2/IFIH1/OASL/ADAR/DDX60L",11
"GO:0016779","nucleotidyltransferase activity","10/102","150/18706",0.0666666666666667,12.2261437908497,10.2213868394505,9.21761886518735e-09,5.89005845485471e-06,5.89005845485471e-06,"OAS3/PNPT1/OAS1/PARP10/OAS2/PARP12/OASL/PARP15/PARP9/PARP14",10
"GO:0003950","NAD+ poly-ADP-ribosyltransferase activity","5/102","23/18706",0.217391304347826,39.8678601875533,13.8104242364043,1.35907209780265e-07,4.34223535247946e-05,4.34223535247946e-05,"PARP10/PARP12/PARP15/PARP9/PARP14",5
"GO:1990404","NAD+-protein mono-ADP-ribosyltransferase activity","5/102","23/18706",0.217391304347826,39.8678601875533,13.8104242364043,1.35907209780265e-07,4.34223535247946e-05,4.34223535247946e-05,"PARP10/PARP12/PARP15/PARP9/PARP14",5
"GO:0003727","single-stranded RNA binding","6/102","86/18706",0.0697674418604651,12.7948016415869,8.11756557452513,7.48736058197229e-06,0.00162205049045414,0.00162205049045414,"IFIT5/RIGI/DDX60/PNPT1/IFIH1/DDX60L",6
"GO:0016763","pentosyltransferase activity","5/102","50/18706",0.1,18.3392156862745,9.09035745917224,7.61526051856401e-06,0.00162205049045414,0.00162205049045414,"PARP10/PARP12/PARP15/PARP9/PARP14",5
"GO:0140807","NAD+-protein-glutamate ADP-ribosyltransferase activity","3/102","12/18706",0.25,45.8480392156863,11.506910647088,3.34146559384423e-05,0.00610056146990418,0.00610056146990418,"PARP10/PARP15/PARP14",3
"GO:0140806","NAD+-protein-aspartate ADP-ribosyltransferase activity","3/102","13/18706",0.230769230769231,42.3212669683258,11.0352348207778,4.3266949690815e-05,0.0069118952131077,0.0069118952131077,"PARP10/PARP12/PARP15",3
"GO:0003724","RNA helicase activity","5/102","75/18706",0.0666666666666667,12.2261437908497,7.21304972493328,5.56951463201921e-05,0.00790871077746728,0.00790871077746728,"RIGI/DDX60/HELZ2/IFIH1/DDX60L",5
"GO:0008186","ATP-dependent activity, acting on RNA","5/102","78/18706",0.0641025641025641,11.7559074912016,7.04834285985986,6.72499704771991e-05,0.00859454622698604,0.00859454622698604,"RIGI/DDX60/HELZ2/IFIH1/DDX60L",5
"GO:0019787","ubiquitin-like protein transferase activity","11/102","498/18706",0.0220883534136546,4.0508307740767,5.10948871472569,8.5597149912354e-05,0.00994483250799894,0.00994483250799894,"TRIM34/HERC6/UBA7/DTX3L/TRIM25/HERC5/TRIM22/PML/UBE2L6/TRIM14/TRIM21",11
"GO:0004386","helicase activity","6/102","142/18706",0.0422535211267606,7.74896437448219,5.97752367239251,0.000127448991612552,0.0135733176067368,0.0135733176067368,"ZNFX1/RIGI/DDX60/HELZ2/IFIH1/DDX60L",6
"GO:0120545","nucleic acid conformation isomerase activity","6/102","154/18706",0.038961038961039,7.14514896867838,5.66987108745745,0.000198419346938918,0.0195061481067644,0.0195061481067644,"ZNFX1/RIGI/DDX60/HELZ2/IFIH1/DDX60L",6
"GO:0004842","ubiquitin-protein transferase activity","10/102","462/18706",0.0216450216450216,3.96952720482132,4.78546386329052,0.000214786067869587,0.0196068996240952,0.0196068996240952,"TRIM34/HERC6/UBA7/DTX3L/TRIM25/HERC5/TRIM22/UBE2L6/TRIM14/TRIM21",10
"GO:0061659","ubiquitin-like protein ligase activity","9/102","403/18706",0.0223325062034739,4.09560648080572,4.65171294898195,0.000358274448401709,0.0305249830038256,0.0305249830038256,"TRIM34/HERC6/DTX3L/TRIM25/HERC5/TRIM22/PML/TRIM14/TRIM21",9
"GO:0070566","adenylyltransferase activity","3/102","30/18706",0.1,18.3392156862745,7.03758932782525,0.000574205421980766,0.0458646580807137,0.0458646580807137,"OAS3/OAS1/OAS2",3
