"ENTREZID","statistic"
"101926887",10.1265712141714
"684",10.0372600622338
"51246",9.60219383600857
"53840",9.51760044703353
"57674",9.46743154168183
"2635",8.98502849603053
"7098",8.97664300024971
"23070",8.90105181588582
"629",8.86295512432863
"5696",8.79777571080914
"8743",8.68008477333026
"101928816",8.57154000990279
"3133",8.49864197574058
"10616",8.4614741079321
"9111",8.44968157737655
"5720",8.39668488782984
"51131",8.23846296624177
"105377524",8.23609649098263
"3659",8.21708735468376
"219537",8.13967793412777
"5721",7.8390821728697
"100507463",7.732539865112
"140711",7.70688149098931
"7318",7.60098990638994
"5698",7.59825326784271
"634",7.59107542042716
"715",7.53700175518033
"3107",7.52689977948674
"25780",7.50673472872407
"11054",7.49431549809358
"4600",7.48106046716885
"3965",7.37791281084042
"3134",7.12744460570069
"445372",7.0835199116294
"9985",7.08157233371252
"113218500",6.8242913610948
"10581",6.7024208805969
"51479",6.69495830092258
"102723741",6.65794135881513
"135112",6.64232465315105
"282616",6.64143158097472
"814",6.57683126818631
"132321",6.41795831755892
"134429",6.32682417663176
"3988",6.21382214742501
"8775",6.20964372708104
"80017",6.20524026859013
"716",6.20026744452229
"56243",6.156512362584
"107303344",6.14526366769718
"3075",6.12389040129317
"83854",6.11757780310755
"55072",5.9257556638227
"9473",5.90903693140763
"54877",5.81452726965334
"3638",5.73868071387775
"54847",5.73814034452672
"7052",5.73785644349292
"80021",5.73208847842243
"3853",5.71705229012147
"57664",5.66281888848915
"115361",5.65417085299316
"1087",5.64808225762434
"55014",5.64519257613579
"3106",5.636320773359
"4012",5.62422281026705
"23325",5.62359872430162
"55603",5.62127978065172
"4133",5.52639202983571
"100500827",5.47288597266041
"11262",5.47100448464748
"2332",5.46105418228226
"84333",5.45191970673586
"100294362",5.4447811994569
"3456",5.40310644837446
"57194",5.37731194146551
"64332",5.36817441509454
"197135",5.36599570887206
"22978",5.32105842217756
"1048",5.28882445159556
"101930275",5.27794279138143
"6696",5.2673154266954
"6352",5.23881601351636
"93349",5.20311307806075
"64343",5.18384278709217
"8548",5.18085370921448
"373856",5.07378976049266
"10133",5.06964340052515
"55300",5.05962407498301
"25865",5.02900924351539
"162394",5.01356172884436
"840",5.00511399189185
"101927027",4.96490086845839
"105372942",4.93164081702564
"6307",4.90207354364588
"57047",4.89637727962049
"834",4.87915141088357
"53630",4.86895516540664
"6286",4.86149042711345
"64167",4.85921364459492
"952",4.85000757635954
"718",4.84155205711862
"3660",4.80277166660035
"7288",4.79501368473611
"57801",4.79217600637183
"685",4.75143369008496
"282617",4.74782906395382
"3157",4.72785332664032
"6319",4.69518937926387
"6648",4.6894962839296
"112268296",4.67446631925106
"102465801",4.65587886724754
"1832",4.65470432152159
"3400",4.6325885497241
"11119",4.62952092277299
"105372935",4.61271680087109
"105371082",4.59839217622399
"139324",4.58887544499456
"105378220",4.58030751637594
"9856",4.56770477772157
"659",4.49708237457692
"2745",4.49286489132357
"282618",4.47204375738598
"1267",4.43865210686744
"25897",4.43603307516268
"203859",4.41564279580338
"197259",4.41215340591933
"158219",4.39635516111254
"3422",4.39082760721846
"3669",4.38862682632659
"1942",4.38793606227667
"57700",4.29921202531191
"81688",4.27579175702225
"10135",4.26810818362604
"29126",4.25701607887951
"84930",4.25657228807983
"1958",4.24437655918162
"1326",4.24182803434705
"375287",4.23309995971366
"5596",4.22983558772884
"23032",4.22222061502527
"26010",4.15869596032293
"950",4.15796548667095
"80208",4.15027195375964
"81894",4.14934632440054
"4005",4.14876466121129
"64784",4.13667741347451
"1514",4.13237844564558
"4929",4.12809892236325
"1071",4.12622516210633
"9445",4.12563635825265
"441108",4.12509148062756
"2267",4.10457673752517
"6515",4.07493948110412
"253635",4.07373116214646
"5106",4.0658389140887
"105375059",4.05067950491698
"23224",4.0499694857367
"51510",4.04065350581011
"48",4.02868705045989
"85407",4.01504976405146
"105379385",3.99582456523103
"344887",3.97757293011715
"1960",3.95903904898546
"3708",3.95174093598863
"59345",3.94829008117146
"2191",3.94389482959227
"217",3.9174261900216
"8111",3.88646939782019
"28982",3.88011853939942
"153218",3.87743579242964
"6892",3.87637983569486
"3398",3.87589997486274
"1604",3.86637069601008
"3576",3.8584572883577
"222171",3.84540556176941
"1890",3.82001289585831
"171546",3.81761644249725
"112543493",3.80961098242898
"26137",3.80153659538595
"51427",3.80024258859299
"23231",3.79941049021017
"343450",3.78333129313351
"56667",3.77782961830769
"5163",3.77774800108679
"101927300",3.77149721156583
"166785",3.76368420730006
"288",3.75759181239512
"387700",3.75193762593278
"54805",3.74890958810635
"4907",3.74524399010883
"6507",3.7401392896614
"154091",3.73785062580889
"2120",3.71569432532642
"57586",3.7141372882811
"6616",3.69676406291371
"105371224",3.69272784743345
"53919",3.67829150639702
"81606",3.67161334099172
"123720",3.67124103162019
"148932",3.66910892855529
"79853",3.66821999509378
"8671",3.66312326197887
"388",3.66138155002574
"165631",3.65957018480529
"56892",3.65284986557511
"200316",3.65240962148902
"1491",3.64842992810945
"143",3.63599012617512
"2634",3.63200378766229
"9122",3.62921934271831
"1595",3.62762808509037
"114569",3.62385439035829
"105377744",3.62084649593441
"753",3.61907578966365
"3426",3.61500903797511
"3641",3.61311051355695
"160897",3.61146135606639
"1410",3.61092397142501
"219988",3.60856940459357
"968",3.59154891255983
"51365",3.57768058844611
"412",3.57241376598896
"152100",3.56205342160999
"54790",3.56053537465522
"105221694",3.54962719064029
"3417",3.53314691189964
"7046",3.52410315434883
"55689",3.50752935590133
"8076",3.50241291297256
"3156",3.49795470895404
"2762",3.48087315341
"9586",3.4777101950222
"253260",3.47700688412646
"2683",3.47670182200332
"4189",3.47307720491581
"25801",3.47102372893987
"79820",3.45504792987564
"999",3.43419985974203
"153020",3.42620782701116
"5920",3.42344137634426
"4060",3.41669150853784
"10018",3.41143560157901
"8763",3.40328751862877
"5208",3.40283091588322
"59285",3.38115951429109
"55784",3.37746349366199
"112268252",3.37605286301167
"2335",3.37201630034046
"2921",3.3674196278958
"23585",3.36559105587603
"3983",3.36201327579224
"26166",3.35250222378014
"59283",3.33911228073638
"1435",3.33711996916807
"2131",3.33022068071291
"107985704",3.32101544603759
"201633",3.31143905157166
"3301",3.29913837894026
"10083",3.29883207923073
"3773",3.29814218581328
"107985770",3.29246598920238
"51110",3.25496932351998
"411",3.25038203489449
"8942",3.24992725820659
"13",3.24750118685243
"23786",3.2349705203923
"9567",3.23300023298933
"7538",3.22737633241514
"199870",3.22561704112908
"105373347",3.21601264115962
"5581",3.21380648764264
"10241",3.21059060351587
"54676",3.20685062259841
"105379064",3.18955158093435
"54438",3.18901300063874
"89866",3.18232630895091
"102724908",3.17644069381422
"57205",3.17416852445033
"2224",3.16220723030945
"51752",3.15802692447701
"7273",3.15295490404589
"107986364",3.14986953829516
"427",3.13896018644934
"169792",3.13531595414331
"57677",3.12086438561085
"54800",3.11886692018032
"3664",3.11290886893209
"57132",3.10701118617382
"2920",3.10463602134905
"441094",3.1034144462243
"3709",3.10168210082496
"79132",3.09049379672882
"221692",3.08779771357186
"27071",3.08213441730163
"5608",3.08199082829111
"23037",3.07860559123619
"2706",3.07435569742923
"79993",3.07409736533031
"2353",3.07377482642209
"6581",3.05573967475348
"4680",3.0505771724042
"3897",3.04888305011026
"221079",3.04271765594378
"518",3.03193950477408
"9781",3.01822925059464
"55314",3.01472021457758
"51301",3.0059462245264
"161145",2.99883323882054
"440836",2.99227795047821
"1195",2.99048938851358
"5139",2.98941699920755
"57189",2.98681456480002
"79098",2.98603927760589
"23321",2.98471635065588
"91404",2.98007392154931
"100034743",2.97830561396481
"284618",2.96823734628868
"23023",2.96705290504366
"55856",2.96134520581672
"25987",2.9555466163642
"105369397",2.95439671145836
"11011",2.95161927417009
"570",2.94693403375088
"254827",2.94418936505679
"2065",2.94315989011251
"961",2.93728981511883
"1004",2.93648283429144
"3992",2.92628742637639
"59272",2.92616471108493
"11080",2.92137248051305
"2825",2.89832069770992
"7294",2.89760239689825
"216",2.89152292544562
"8837",2.88504853330733
"105375001",2.87992309719643
"100874064",2.87775329703509
"11254",2.87231795845713
"6238",2.8692020838815
"1755",2.86321995503705
"7295",2.86069840283215
"57646",2.8589046108898
"10891",2.85793133518667
"79805",2.85589815010062
"5507",2.8504182208619
"2114",2.84725329973484
"58472",2.83889774251418
"107987281",2.8353898667085
"201895",2.83534564783252
"8804",2.83328396010557
"51144",2.8326058109973
"4343",2.82892991067831
"135114",2.82429605596006
"256957",2.82217982411779
"118788",2.8185099033342
"27086",2.81801210849396
"7464",2.81264154303749
"100507487",2.8112974065034
"100128653",2.81080337264278
"81796",2.81076443906817
"386597",2.80895406633698
"9963",2.79764126045472
"6451",2.79595944593607
"10424",2.79579201152603
"388685",2.79161191369429
"57494",2.79109979130154
"91156",2.78920571045315
"9075",2.78598933956639
"107986513",2.78524323317075
"100216545",2.78517751816604
"11177",2.78437730066321
"729603",2.78389470850981
"54887",2.78173628053505
"1200",2.78022269283105
"84248",2.78003418052532
"6006",2.77684261890884
"25934",2.77418692903125
"10443",2.76697954770957
"127602",2.76500255839728
"8740",2.76163643938457
"26298",2.76027752330525
"90632",2.75943623013127
"4697",2.75575011255637
"837",2.7550098519617
"54981",2.74882971833034
"116828",2.747159830659
"650",2.74324382945382
"101928142",2.74282333133743
"107984234",2.73808427762125
"85439",2.73720321714853
"378925",2.73498542265286
"284611",2.73184264807354
"1124",2.73127284173781
"55902",2.7272441010533
"107984581",2.7271921838697
"51567",2.72403988390481
"123036",2.72250631107228
"4179",2.72233648901146
"390226",2.7191285479883
"102546294",2.71696894748709
"51279",2.71635165297368
"105369782",2.71633390234135
"80344",2.70766015343915
"7035",2.70217922566877
"6540",2.70184753820459
"5166",2.70169966031818
"105375669",2.70145340512635
"842",2.69931891668673
"55825",2.69920700933599
"3081",2.69546571378281
"9465",2.69187862229368
"101867536",2.69047708531212
"1520",2.68684991616231
"100216546",2.68667509324857
"102724965",2.68485983418103
"6646",2.68116347114674
"105377872",2.6792900686306
"112268015",2.67280014445977
"6498",2.67227779287554
"115294",2.67017074053582
"10734",2.66447008248346
"9236",2.65834746944589
"26253",2.6568315227411
"4711",2.65583643050211
"10468",2.65341432253607
"23433",2.65264378166988
"4550",2.64661320103475
"26118",2.64636831124055
"22836",2.64596797427326
"153562",2.64410934300074
"253018",2.64066304279233
"246754",2.63998093220475
"114224",2.63897576193629
"100008588",2.6386757375891
"105374407",2.63496031557632
"100528030",2.63455126174623
"105374423",2.62832278419833
"5337",2.62475039252188
"4170",2.62257546643122
"7903",2.62176214454262
"1880",2.62146332203488
"6303",2.61939527048901
"3949",2.61600405069994
"9180",2.61343720019634
"146802",2.61287728903865
"105376292",2.6097416744646
"132320",2.6058389919352
"57544",2.60340448435782
"2799",2.60240337391797
"2615",2.59868577644401
"106631781",2.59717948213339
"285349",2.59345862575099
"112268267",2.59068681579598
"644943",2.58869114120336
"641700",2.58642384289163
"7364",2.58325643260858
"55500",2.58231268858141
"307",2.57973733783014
"440482",2.57830233961894
"2035",2.57417900589157
"57118",2.57334414561157
"3920",2.5715682263764
"4922",2.57123352540304
"2222",2.57108402904973
"10611",2.57068936106835
"4549",2.56996011005145
"64116",2.56730780285758
"55293",2.56238618736568
"107984002",2.56067445427458
"347902",2.56046285234479
"6775",2.55848941817344
"102723694",2.55804340868936
"1997",2.5517568178556
"4257",2.55106294283403
"831",2.54858880457675
"2182",2.54852517065272
"105379272",2.54766619935353
"957",2.54734210414541
"162461",2.54696417000379
"2531",2.54247735729549
"5930",2.54187679798603
"105370733",2.54098605651564
"440944",2.5399797127597
"257194",2.53595223018377
"4306",2.53487762986582
"5786",2.53359407586862
"107984328",2.53284618702685
"9289",2.53173025707212
"55366",2.52564201292442
"654",2.52470067094275
"93664",2.52378460300861
"255488",2.5220279064877
"548596",2.51106680945236
"100189286",2.50925659743421
"83857",2.50831023869246
"2919",2.50793417155075
"375449",2.50239304119158
"2907",2.50225388924848
"105375060",2.50202429692364
"57834",2.50115052598523
"9709",2.49939924023649
"399715",2.49854952397062
"23052",2.49833869515936
"1286",2.49494615335035
"54578",2.4930667048982
"6713",2.49299331679356
"57828",2.49148727138499
"6367",2.48556824731508
"162073",2.48544965192357
"112267877",2.48523002362303
"79792",2.48114306283558
"3717",2.48092493630493
"146857",2.48036858154713
"105369161",2.47958646901139
"23461",2.47951348934686
"255738",2.47798595703142
"145788",2.47481901451859
"1730",2.47195371909012
"8693",2.47142116944991
"54577",2.47132933149046
"4683",2.46872986476877
"153684",2.46867467150717
"9528",2.46836805062115
"1717",2.46149223452958
"729013",2.45870792963769
"4086",2.45814835254328
"4072",2.4566541317392
"22862",2.45595591707024
"101927538",2.45443566232809
"105377320",2.45363184050642
"283209",2.44961399049879
"11074",2.44826147799911
"54206",2.44807192173374
"4729",2.44779377683631
"114294",2.44761848137735
"79660",2.44633802585749
"100505795",2.4441695263449
"727",2.44224926067478
"10499",2.44083780773937
"3490",2.43992936702887
"51557",2.43858508064256
"100189284",2.43820635283773
"100008589",2.43618317629542
"2266",2.43425870388817
"8491",2.43398936352435
"79675",2.43218815742348
"127544",2.431881352507
"574406",2.43150065517588
"50999",2.42983786467842
"2355",2.42914993957848
"109864272",2.42753381057559
"55283",2.42732834497802
"100422737",2.42666925750779
"8737",2.42653980028796
"51473",2.4258462721467
"23530",2.41824793753747
"5095",2.41737776356525
"107986874",2.41312073989402
"101929805",2.40925105591716
"3174",2.40735456356839
"116843",2.40385642169616
"54464",2.40296980948649
"94025",2.40121342989718
"145389",2.40096358614347
"115265",2.39993773337975
"54187",2.39979963299929
"23767",2.39739858076565
"105374580",2.39738170729776
"22797",2.39399346515227
"34",2.39341327130486
"107986368",2.39335078128107
"107984316",2.39284778991521
"104502416",2.39120019645501
"107986714",2.38935798844777
"341350",2.38755652379394
"102723166",2.38640457515088
"2517",2.38369080583949
"84465",2.38267509350669
"10752",2.38265793856348
"22795",2.38196878334943
"107984346",2.38155009822668
"22854",2.3811106487337
"107986785",2.38100495696423
"474338",2.38022639982768
"92106",2.37855374679136
"9852",2.37790730768098
"105374584",2.3743510061843
"107986073",2.37289365491701
"102724517",2.37258768524637
"100616419",2.37179032217632
"9495",2.37130954477514
"2650",2.3697868527572
"22901",2.36975097639241
"100132057",2.36951111215633
"440603",2.36676508352958
"641364",2.36542642246976
"8450",2.36461728363613
"8140",2.36361933974899
"1349",2.3625684815369
"107986215",2.36063926400769
"10627",2.3587242423938
"54622",2.357787863093
"51616",2.35686923333069
"114799",2.35091858153991
"4739",2.34526111483791
"127018",2.34225446085132
"9723",2.34058202274513
"7385",2.33978764496902
"1462",2.33849062404009
"80833",2.33819454692337
"83733",2.33740287823162
"25976",2.33682580469002
"100996511",2.33204289891037
"112268122",2.33180868515154
"105371744",2.3311070082431
"84191",2.33024875552388
"23549",2.32222417488975
"219623",2.32160083660743
"1373",2.31984660413567
"7767",2.31910969428093
"90799",2.31843491703245
"254887",2.31756964530403
"64108",2.31699038067728
"101928705",2.31517393203946
"55667",2.31458902951248
"23542",2.3070567033899
"105375726",2.3066478675714
"5684",2.30642433265314
"406956",2.30486103951649
"107984421",2.30290399757418
"1525",2.30288547802192
"7422",2.30287832128533
"5451",2.30275516179327
"5321",2.30229234372197
"503638",2.30133147365321
"56925",2.30102713632331
"286006",2.29985132159024
"645",2.29824490033823
"105373485",2.29617056111279
"284021",2.29597975398608
"117177",2.29364012573132
"109864280",2.29139712758217
"10006",2.28776968417874
"688",2.28685121346354
"56261",2.28370131465657
"101928143",2.27941127205974
"5988",2.27923043305597
"8976",2.2787849594771
"111240474",2.27863404177699
"494115",2.27859032722961
"23657",2.2782786929946
"5069",2.27625818179578
"729082",2.27606200896925
"55288",2.27484610599782
"340351",2.27406058164218
"107987152",2.27300866832088
"91614",2.26579189141027
"374286",2.26554840197722
"415",2.26474111823039
"2595",2.25927045248586
"445",2.25870368263147
"107986161",2.25834364632501
"5638",2.25543042091133
"54813",2.25461464563385
"105379054",2.25055781021683
"100124539",2.2492804738201
"101929173",2.24893183245213
"100144603",2.24836713074774
"23175",2.2477292241337
"107985756",2.2473534301311
"23471",2.2463849253331
"102467073",2.24517364960632
"101929550",2.24475629803553
"1666",2.24301682264458
"4704",2.24177473266524
"391267",2.24016092990476
"22",2.23665811249246
"51028",2.23561809410616
"29915",2.23158325282729
"145482",2.23115397209807
"170680",2.22888175064451
"644192",2.22835189073042
"283",2.2280804092431
"387712",2.22667879787816
"79669",2.22614730832479
"11261",2.22589386414802
"55254",2.22514476493951
"283460",2.22316312718571
"9603",2.22245296756584
"8796",2.22165092200194
"105379283",2.22109824954592
"105373828",2.22109812515237
"6322",2.21974192750501
"125488",2.21951949140064
"522",2.21942758220199
"2564",2.21899866046849
"319089",2.21875080220308
"55818",2.21837809646768
"4707",2.21477516692173
"105376544",2.21400908852693
"4642",2.2127747815925
"10179",2.21250461771316
"442454",2.21144440244493
"101928451",2.21027710059379
"105375310",2.2091359698209
"80853",2.2088722768612
"6609",2.20394701301861
"9711",2.20383969900498
"79983",2.20264346773279
"100310812",2.20199326847437
"109910380",2.19666886094908
"54494",2.19567743703365
"54832",2.19548761710788
"1277",2.19496404534351
"10144",2.19397720893961
"26996",2.19303902365227
"6314",2.19194737233992
"9315",2.19176090802505
"105371754",2.19170026074441
"107986811",2.19140467956242
"54463",2.19069594839361
"721",2.19066276218859
"2861",2.18846279695754
"85365",2.18669232971552
"100289178",2.18588080946548
"9741",2.18498180718385
"80777",2.18494105947949
"10447",2.18107075666229
"101927084",2.17940694345404
"57561",2.17656801874936
"58985",2.17633060450002
"3484",2.17628243470861
"339210",2.1759721042892
"2631",2.17409623561334
"256356",2.17351291901304
"105377571",2.17319686178812
"285761",2.17316676245609
"51256",2.17264338148842
"105372300",2.17139128674213
"117854",2.17019143231287
"5771",2.1701593416662
"255394",2.16885896494406
"57121",2.16783036910484
"125113",2.16633756193036
"284996",2.16625430182974
"105374528",2.1660589128068
"6542",2.16440674782178
"8434",2.16322077014676
"7779",2.16256728695114
"105373759",2.16238277800933
"2628",2.16093790049641
"65250",2.15912430415119
"53342",2.15899003028654
"3759",2.15777683339067
"100129482",2.15566056207942
"27348",2.15435000182246
"22890",2.15315477312955
"101927741",2.15280948337688
"107984293",2.14964956697886
"22921",2.14912438289037
"39",2.14908158132049
"51643",2.14685993070689
"5191",2.14680248071113
"105374127",2.14606418460247
"5939",2.14580607281862
"103021165",2.14570434398678
"223082",2.14306066553472
"5789",2.14186852397159
"107987299",2.14134170655112
"26190",2.14122575294427
"3274",2.14026306031861
"8792",2.1399436167898
"282809",2.13891206724545
"58495",2.13818417779271
"55733",2.13737910107861
"4363",2.13605034336392
"338817",2.13555370361086
"54020",2.13475431298528
"5552",2.13407257055255
"10100",2.1336098020954
"54816",2.13204462829208
"11277",2.13181269665666
"83439",2.13145789123859
"146225",2.12969639010948
"54873",2.12858889755341
"25932",2.12794222985993
"105374013",2.12703946069421
"64224",2.12661454387339
"728769",2.12560024927462
"55304",2.1249654833772
"10659",2.12489811606606
"23071",2.12350366201411
"81533",2.12072052784626
"8065",2.12056312178849
"5893",2.12006367514973
"4690",2.1198220113125
"4585",2.11919672163641
"54874",2.11906304717235
"282679",2.11872986764839
"7726",2.11835804077305
"7869",2.11829634846087
"285513",2.11822093079508
"107986348",2.11727101944352
"4983",2.11692390573262
"55357",2.11566630442305
"4783",2.11522824366437
"84918",2.11513200810329
"100302112",2.11230342692447
"56255",2.11159928331353
"100505761",2.11062257939446
"100093631",2.11034933371658
"195977",2.11023385192406
"105374527",2.10920829759432
"135295",2.10645686236275
"440084",2.10638241909751
"9962",2.10604921882366
"4888",2.10574997353552
"7029",2.10508112781267
"105375481",2.1037613667928
"152742",2.10060844784747
"493900",2.09999755884037
"100996255",2.09977076042422
"112268073",2.09951868423502
"222487",2.09929126592949
"79802",2.09915756309879
"59338",2.09766806213428
"1390",2.09656314090192
"100505678",2.09628831118707
"401152",2.0958415857065
"3597",2.0957728236043
"109910382",2.09525491590771
"105375666",2.09427375196791
"841",2.09362820557958
"349565",2.09353060626575
"101927352",2.08914045436663
"9053",2.08901638324298
"105372770",2.08872253674328
"7218",2.08794790340732
"105374953",2.08609523172725
"6947",2.08602724472548
"105378669",2.08597105976749
"101928421",2.08527017863087
"100533483",2.08409511809379
"6717",2.08393842534019
"3554",2.08099735994418
"9749",2.08091893857626
"8013",2.07927220337939
"102724416",2.07798213730169
"221262",2.07793252070068
"10692",2.07533697858685
"3815",2.07493784244018
"23607",2.07422924158674
"138050",2.07301692024684
"105371228",2.07084021870277
"105378844",2.07069874256224
"1646",2.06718420399639
"81622",2.06608608179265
"1622",2.06490016252386
"9650",2.06445996484886
"9683",2.06311143059083
"80852",2.06286397214194
"54726",2.06139907458244
"60559",2.06050611971161
"101927978",2.05832472598024
"56246",2.05775067461347
"6041",2.05772352579724
"112268163",2.05653989090614
"79883",2.05576618819251
"9767",2.055646250135
"112268025",2.05561153842209
"112849",2.05521156888629
"107986455",2.05519533155973
"6533",2.05399592227465
"57579",2.05269815681004
"2081",2.05198960581944
"102723350",2.051622578335
"5099",2.0506185695328
"105369919",2.04797663497832
"64087",2.04787285135407
"8674",2.04754127753714
"112268276",2.04699879347446
"105377113",2.04680376781722
"317649",2.04680042069173
"127733",2.04521068955238
"7069",2.04465521473705
"2005",2.04453143956079
"9843",2.04440166874775
"55188",2.04416780182194
"81704",2.04289661435531
"5699",2.04204307122458
"57464",2.0366026580056
"7543",2.03623405453179
"57088",2.03599892212876
"8092",2.03578137281843
"109729146",2.03530928312941
"100652997",2.03529226337133
"7127",2.03458951164772
"155054",2.03458801061514
"6038",2.03423247316279
"386627",2.03416711341788
"112476",2.03357519654605
"27145",2.03304252810422
"51660",2.03252791577345
"205717",2.03145813826139
"101926889",2.03101259824629
"3726",2.02712232431991
"3845",2.02691889534554
"388272",2.02605598205503
"25875",2.02541318512005
"84553",2.02428534030037
"101927043",2.02389192085947
"80176",2.02360443936354
"84925",2.02138524521592
"5445",2.0210321752872
"163486",2.01941128544094
"101928669",2.01930760016197
"2040",2.01877076402698
"7436",2.01821738202044
"731075",2.01724612411518
"142891",2.01532385416126
"101928957",2.01490702615209
"102723989",2.01467358770446
"843",2.01428181363411
"5627",2.01417637350882
"285016",2.01279417007499
"346653",2.01270119934019
"126147",2.01147718516104
"6543",2.01106109655511
"107986198",2.01028467499542
"407035",2.0099721322974
"10725",2.00921317904788
"159013",2.00594727369334
"1687",2.00550476440377
"105373170",2.00503142283666
"26805",2.005016216004
"8038",2.00492790160792
"90321",2.00264103269485
"1040",2.00220413120564
"89894",1.99814132907599
"9926",1.99780899044627
"105378842",1.99697636979569
"105375536",1.99689736391835
"7072",1.99531068130022
"9867",1.99525799414161
"57462",1.99337571565547
"1316",1.99125549429763
"23284",1.99111361357517
"25874",1.99032711376729
"254394",1.98985770046191
"105372069",1.98892040989011
"130162",1.98885340820149
"6095",1.98793537725313
"105374289",1.98745253752353
"84898",1.98603966824686
"374383",1.98563257916361
"100129917",1.98465042303481
"112268292",1.98442886656781
"100507283",1.98395456867689
"112268153",1.98378422435363
"51277",1.98310274923673
"83852",1.98301479032501
"64081",1.98249203572933
"9517",1.98184267148402
"107985525",1.981628020735
"29766",1.98076221837025
"109864282",1.98044279843001
"128077",1.98012840950233
"85463",1.98007155401448
"149951",1.97970549253521
"285440",1.97963294768286
"11031",1.97851088706335
"6674",1.97812107522404
"105369953",1.97785079223224
"64208",1.97760976043785
"51561",1.97667826868311
"22849",1.97590431421345
"105374333",1.97587187440446
"113939925",1.97553924764131
"27069",1.97443282455436
"7802",1.97400753629207
"138724",1.97387101343739
"9404",1.97359798527896
"102724530",1.9697413238926
"3459",1.96946099640828
"201625",1.96944762591243
"10643",1.96768700520627
"107985783",1.9660285184104
"101927613",1.96468917943387
"64747",1.96460204590568
"105379409",1.96400440643693
"91133",1.96359907631232
"8622",1.95926831855765
"389677",1.95883102241051
"57493",1.95827461465912
"4093",1.95789342825983
"5174",1.95671298837915
"107984059",1.95670341389492
"105374421",1.95549181258782
"5663",1.95385341843495
"107984317",1.95373091689307
"100652748",1.95334138592984
"55364",1.95332045594688
"9213",1.95266836372769
"3382",1.95232214903129
"4703",1.95166404680156
"158158",1.95141476037699
"414328",1.95078392931644
"266727",1.95074996120722
"57337",1.94970816153627
"84142",1.94911572076945
"202243",1.94873035124016
"101927692",1.94859913619601
"54469",1.94837327484293
"2710",1.94800931472848
"7360",1.94713084537033
"2581",1.94238276697359
"55858",1.94181452972034
"107986871",1.94153895703544
"84102",1.94130129286981
"171586",1.94111713597488
"255762",1.9409763078052
"51135",1.9408898474061
"105373424",1.94031591424031
"7037",1.93982476915495
"1777",1.93846563187041
"100189399",1.93779386284848
"83849",1.93771919102126
"245711",1.93587843185924
"157638",1.93544804362263
"170679",1.93334187089723
"10846",1.9322624567892
"83604",1.93214326761168
"107986027",1.93184097219558
"51123",1.93159273470902
"23080",1.93036079947025
"5129",1.92776472085964
"23086",1.92641569713526
"116984",1.9252737725513
"192670",1.92398225730301
"22902",1.92395374467701
"400823",1.92359306651616
"105377103",1.92348711607334
"107080638",1.92331097074633
"3073",1.9232931159223
"84376",1.92325024296335
"5873",1.92165814111396
"80323",1.92052952047103
"105374298",1.91971770387336
"9522",1.91839548557562
"26270",1.91762772476834
"51106",1.9157031683204
"93627",1.91527809538005
"440348",1.91493592111512
"23026",1.91464928212963
"406911",1.91412494593063
"57117",1.91256888034419
"10009",1.91079081141147
"23764",1.91056825928019
"221078",1.90947011149963
"107985140",1.90942627225801
"84777",1.90722430348878
"373",1.90568419524154
"6364",1.90520110291175
"9056",1.90441646306888
"254048",1.90379552595357
"4225",1.90345583454187
"23503",1.90310194225681
"5795",1.90306912675037
"2549",1.90306849492634
"2209",1.90287031485149
"4898",1.90219171461128
