"","GSM4385296","GSM4385297","GSM4385298","GSM4385299","GSM4385300","GSM4385301"
"1",9.13660614706136,9.23398211644399,9.120442152315,9.17235794884076,9.17307387141842,9.09286264576057
"100",10.0238536708371,9.91531643737916,10.0021342669675,9.93112069603205,9.89906582986489,9.92209002799219
"1000",10.2792314671993,10.1763740704727,10.3297695989131,10.232266552182,10.3315685015077,10.2777547124892
"10000",11.3191637544437,11.2016786155894,11.3198790188042,11.2101918842277,11.2276572534709,11.2636731049366
"100008587",11.2678103978437,11.1639547511645,11.1199843931054,10.4965347955917,10.9124650648822,10.8166529651325
"100008588",13.8762227238318,13.7695734384261,14.3543135277356,15.4105808639068,14.087170323549,15.4343728187685
"100008589",13.2946936427923,13.655154299236,13.8522934300131,14.82792745644,13.5683254033242,15.1247856269939
"100009667",8.82470864096436,8.89274173198064,8.73400838613052,8.85292862505685,8.94489312205505,8.91101449645244
"100009676",9.36881721533934,9.38113441244919,9.32852923995209,9.43789463208147,9.373311104923,9.38210973391721
"10001",10.2655623561228,10.22706999314,10.3322133240266,10.3243722785832,10.2968379123681,10.2902421918944
"10002",9.56582361422672,9.60319283292767,9.52948271533339,9.53713640171926,9.62346372551215,9.64818416816251
"10003",9.43019244350509,9.40842191459942,9.48488253682439,9.47825515789664,9.51603262360952,9.46477082785158
"100033413",8.63370457702738,8.64159813059282,8.61919632009131,8.58418403822313,8.71236891276336,8.67388287767386
"100033414",8.62609777469125,8.66489039147117,8.65546968147972,8.63481884586192,8.5999439143474,8.60476239434587
"100033415",8.55829788623086,8.53994690221077,8.54473895711019,8.54957020581042,8.53272715823404,8.55810278108951
"100033416",8.81975344436107,8.89274173198064,8.80102425311933,8.80363856597524,8.78237997794218,8.74839651745398
"100033418",8.72722228584689,8.68689640317768,8.75509664369112,8.7839098953166,8.75559751383821,8.74839651745398
"100033419",8.85353501869358,8.82740690446616,8.78832342714851,8.7633807465913,8.71236891276336,8.71681565733781
"100033420",8.49496672452973,8.53994690221077,8.54473895711019,8.48017075096048,8.46028823233916,8.54524788986503
"100033425",8.75628992250338,8.74687708464761,8.83149690323134,8.82884075218417,8.88846764375393,8.81271861660398
"100033426",8.82470864096436,8.9472862522018,8.86036112029056,8.87034239514486,8.84380894400104,8.85159195009751
"100033429",8.57661552132744,8.50502224838275,8.58935804631948,8.51023077766242,8.56817283065101,8.5317879997626
"100033430",9.21003722075859,9.23398211644399,9.15773506997921,9.18701762205004,9.29610376654324,9.21317750754601
"100033431",9.18725156494326,9.22803073146251,9.28575559554033,9.26001692579538,9.26133381629155,9.22795572507565
"100033432",9.19586983346922,9.10590485962093,9.18284029077038,9.18337730037998,9.1586196283019,9.12677737906492
"100033433",8.57661552132744,8.64159813059282,8.53244741509935,8.61543693930163,8.53272715823404,8.57042668776412
"100033434",8.51779925276516,8.58067107095857,8.54473895711019,8.52399194234839,8.53272715823404,8.54524788986503
"100033435",8.6764069088426,8.63350751426908,8.58935804631948,8.68767281556634,8.63815798527346,8.54524788986503
"100033438",8.8764813345128,8.81117728446052,8.85470559144083,8.7839098953166,8.85530365926113,8.83893701238419
"100033439",8.86741208356043,8.86351023204133,8.85470559144083,8.90368757965774,8.84380894400104,8.86396943160606
"100033820",8.70255949594865,8.61677105237633,8.53244741509935,8.5949272554315,8.70474551939662,8.65538271770337
"100034743",8.98735795510346,9.00158218102703,9.06499849080961,9.14604567849458,9.19078721686086,9.15927641961416
"100037417",10.4540444620761,10.4271194405236,10.4477590782679,10.4786122558168,10.3558151042261,10.3731204484348
"10004",8.72118306864477,8.7145551038175,8.76865633956103,8.68767281556634,8.73448852260165,8.65538271770337
"100049076",9.89956122572922,9.9791789912852,9.86768577791189,9.85365414898593,9.95004531063659,9.8881150412938
"100049716",9.1147735859694,9.14651595087125,9.11661320753104,9.14985800144765,9.16587913626375,9.20944200485234
"10005",9.37350239543746,9.4373293938643,9.43553644395223,9.41002950664323,9.27730878768408,9.47602778739939
"10006",11.0428878108799,10.9131383572489,11.0876419875461,11.122472240127,11.1215177555073,11.1619892219779
"10007",10.6459541763319,10.7064049031797,10.745633063159,10.7773981555191,10.7278614952911,10.7875704397929
"10008",8.62609777469125,8.68689640317768,8.70429468136512,8.69584987224909,8.71236891276336,8.7085644395254
"10009",10.7769764241851,10.7031169943089,10.8855813354949,10.8339431224416,10.9061138235899,10.9373924518822
"100093630",10.0187089042102,10.0439335281817,10.0954185037254,10.0005450975967,9.91972206917447,9.98195537118974
"100093631",12.6968555926982,12.6622690867785,12.6387088478012,12.6881298412206,12.7951032359932,12.818633827331
"1001",8.62609777469125,8.4642803861616,8.54473895711019,8.52399194234839,8.50629471080367,8.61546855415511
"10010",10.5156361485465,10.4797324684367,10.4808460317229,10.4604422916111,10.4563185086267,10.5587093735698
"100101148",9.02050097576755,9.05188869698514,9.02702407218803,9.02181271437192,9.01465262581853,9.01036846982382
"100101267",11.3974244306089,11.497851097227,11.4172187729465,11.4483931952275,11.3782369157522,11.3659761383924
"100101440",9.20156579821384,9.12647511375451,9.13181697222762,9.17604766199903,9.22847162053355,9.11423419659451
"100101467",9.13660614706136,9.14651595087125,9.04836748199917,9.03963771958436,9.10973725137239,9.10575727237782
"10011",10.1021482228206,10.1401357247057,10.0998280917708,10.1519892373823,10.0596629255958,10.0706351457595
"100113379",8.57661552132744,8.60809887189062,8.58935804631948,8.60533520182432,8.54503101729548,8.57042668776412
"100113380",8.52849415071424,8.64159813059282,8.57878939485538,8.58418403822313,8.55682710404904,8.45090149661726
"100113381",8.68968589153171,8.69397969585184,8.68060324664165,8.64413996334848,8.67281748064861,8.63596096132574
"100113386",9.28011985807592,9.35562271764251,9.16498791931728,9.2260399912151,9.28675613794564,9.26029810353372
"100113389",8.56759304707818,8.59006789959676,8.61919632009131,8.66212726688672,8.55682710404904,8.64579548081482
"100113392",8.51779925276516,8.4642803861616,8.4917236822566,8.56154963755044,8.54503101729548,8.48670211093857
"100113393",9.0240875973173,9.07396839792177,9.12804378837865,8.97028978470279,9.0940542326508,8.95470504918426
"100113402",8.56759304707818,8.58067107095857,8.63777306932054,8.66212726688672,8.64711760379797,8.58227963009775
"100113407",10.3836437868773,10.4189910371619,10.3860100705702,10.4162522142057,10.3796156926656,10.2971274058716
"100124516",8.58538766191561,8.64951894996398,8.57878939485538,8.5949272554315,8.63815798527346,8.61546855415511
"100124533",8.64846725782551,8.70094707312882,8.71939744600313,8.69584987224909,8.71236891276336,8.54524788986503
"100124537",8.54870413507192,8.64159813059282,8.4917236822566,8.56154963755044,8.46028823233916,8.51763005494119
"100124539",8.60225633492008,8.60809887189062,8.46008119541616,8.62525754689706,8.68908402203086,8.74070087374995
"100125288",8.70255949594865,8.67969138945496,8.60953488638507,8.68767281556634,8.65587217659349,8.62585947232002
"100125556",9.26180448076154,9.11967905109066,9.30126709741943,9.20498183560122,9.09800541712635,9.13502855343736
"100126311",8.52849415071424,8.53994690221077,8.55652324498222,8.5370749458468,8.55682710404904,8.50265429629819
"100126317",8.87196438033618,8.90683590408818,8.86036112029056,8.93529745898668,8.91988024244544,8.93867214808121
"100126321",8.57661552132744,8.61677105237633,8.58935804631948,8.5949272554315,8.62897857283272,8.60476239434587
"100126325",8.53878149490078,8.51718735813464,8.53244741509935,8.5949272554315,8.54503101729548,8.5317879997626
"100126326",8.52849415071424,8.50502224838275,8.54473895711019,8.48017075096048,8.44243778919579,8.45090149661726
"100126327",8.5066448142245,8.53994690221077,8.55652324498222,8.51023077766242,8.47669650873037,8.5317879997626
"100126332",8.65563976390402,8.65728000962464,8.66402388469042,8.66212726688672,8.70474551939662,8.65538271770337
"100126337",8.54870413507192,8.4642803861616,8.46008119541616,8.49567508685413,8.53272715823404,8.57042668776412
"100126338",9.02765602783091,9.11625853562801,8.96825973810865,8.9941932024508,8.94977981742952,9.00058279387403
"100126351",8.86741208356043,8.86848484423889,8.81342290380587,8.79714580776285,8.84958563982216,8.83249979845236
"100126355",8.81975344436107,8.79443482700685,8.78185287655864,8.7839098953166,8.76917051406432,8.7921721153777
"100126584",8.80970346846878,8.91146229540856,8.84899311117837,8.94549017714326,8.88846764375393,8.83249979845236
"100126693",8.66960326350005,8.69397969585184,8.65546968147972,8.73458483896749,8.82007904130967,8.70015517029368
"100126784",8.61832813004469,8.70780389114179,8.70429468136512,8.5730715585831,8.55682710404904,8.5317879997626
"100126791",8.91566160140991,8.9251368975795,8.94420887751642,8.81005178401393,9.0277869476403,8.93323725391057
"100126793",9.43019244350509,9.36334968080487,9.37223416491823,9.42961906365196,9.42324660530223,9.46477082785158
"100127888",8.85353501869358,8.89274173198064,8.88783753902375,8.86459630806754,8.788856859089,8.78513789516902
"100127955",8.99112072931902,9.05188869698514,8.94420887751642,8.91440436842602,8.89912011959731,8.98058041864262
"100127983",8.8764813345128,8.81117728446052,8.87150759387594,8.87603215598706,8.81398084251876,8.83893701238419
"100128006",8.5066448142245,8.53994690221077,8.4764729770527,8.5370749458468,8.51984472767252,8.48670211093857
"100128023",8.63370457702738,8.57098996078125,8.53244741509935,8.63481884586192,8.68103065708425,8.58227963009775
"100128025",8.6764069088426,8.7145551038175,8.74817126707663,8.81005178401393,8.76243126377304,8.81939333321011
"100128054",8.80460613140459,8.83796299245103,8.77529825531488,8.79057061096115,8.82007904130967,8.77800477788414
"100128055",9.24309511785858,9.29411383275986,9.30739700550432,9.34266036013796,9.23846316288747,9.21317750754601
"100128071",8.81475213682952,8.89747640817934,8.82553911750009,8.85879228201188,8.88846764375393,8.81939333321011
"100128079",8.84409147787635,8.88796933971778,8.94420887751642,8.87603215598706,8.84380894400104,8.83249979845236
"100128108",8.71506178619621,8.79443482700685,8.69654314001095,8.79057061096115,8.72723449849487,8.7085644395254
"100128126",8.74487772681733,8.69397969585184,8.70429468136512,8.79057061096115,8.72723449849487,8.77800477788414
"100128176",8.66960326350005,8.62523596136531,8.66402388469042,8.73458483896749,8.69698631922578,8.72491715837984
"100128191",10.1330631764537,10.1763740704727,10.1027590943955,10.2471879931894,10.0581429556475,10.0755597091722
"100128262",8.6764069088426,8.7145551038175,8.71191055615387,8.65323777654818,8.68103065708425,8.73287656583847
"100128285",8.68309940539468,8.67969138945496,8.68060324664165,8.63481884586192,8.60989169307498,8.7085644395254
