"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","Regulation","minusLog10P","minusLog10FDR"
"ENSG00000279520",114.681808596477,2.66710912845376,0.343981386455774,7.99899212513769,1.25441739498616e-15,7.34376296921636e-15,"ENSG00000279520",NA,NA,"Up in ZIKV",14.9015579322632,14.1340813490757
"ENSG00000187605",2989.35431883275,1.71216961461751,0.218952592558162,7.9937694438528,1.30874403293993e-15,7.65086001537191e-15,"TET3","200424","tet methylcytosine dioxygenase 3","Up in ZIKV",14.8831452854217,14.1162897440702
"ENSG00000271133",57.7859879610531,6.22292466847612,0.779159498497301,7.99009576224389,1.34833976566047e-15,7.8733342582315e-15,"ITGB8-AS1","101927811","ITGB8 antisense RNA 1","Up in ZIKV",14.8702006569413,14.1038413104246
"ENSG00000275329",49.1924805151256,3.51886713085553,0.454195125844499,7.9897721276675,1.35188400244671e-15,7.89177718894045e-15,"LOC107987142","107987142","uncharacterized LOC107987142","Up in ZIKV",14.8690605711596,14.1028251848212
"ENSG00000067646",364.961807508358,1.48812280957294,0.189371604579382,7.98897765805469,1.36062348133949e-15,7.94052876199692e-15,"ZFY","7544","zinc finger protein Y-linked","Up in ZIKV",14.8662620383525,14.1001505768208
"ENSG00000110031",188.853242823847,1.8251906686686,0.23349106873404,7.98785805087399,1.37303414786578e-15,8.00838708143555e-15,"LPXN","9404","leupaxin","Up in ZIKV",14.862318661565,14.0964549436121
"ENSG00000274220",71.9253195208084,2.547458531032,0.32832502128078,7.98721408836604,1.3802228103042e-15,8.04343520933688e-15,"ENSG00000274220",NA,NA,"Up in ZIKV",14.8600507994866,14.094558432118
"ENSG00000266865",57.2535814306807,3.08270002091045,0.398561875746542,7.98256480494916,1.43323516170743e-15,8.34999294580615e-15,"ENSG00000266865",NA,NA,"Up in ZIKV",14.8436825457835,14.0783138914145
"ENSG00000149654",45.0247992273885,5.06090929215512,0.645986117204129,7.98019387170456,1.46103625394624e-15,8.50711544960727e-15,"CDH22","64405","cadherin 22","Up in ZIKV",14.8353390074104,14.070217673368
"ENSG00000082074",823.437315742464,1.37000430553167,0.174260116732329,7.977467800301,1.49365852501441e-15,8.6921152572318e-15,"FYB1","2533","FYN binding protein 1","Up in ZIKV",14.8257486780579,14.0608745235793
"ENSG00000100055",67.1030093103171,2.89335448790002,0.374476987151749,7.97509373498069,1.52265215403133e-15,8.85328306160058e-15,"CYTH4","27128","cytohesin 4","Up in ZIKV",14.8173992987906,14.0528956500777
"ENSG00000261618",71.3871135789531,6.92384335080499,0.858628813167459,7.97072103979048,1.5775123661248e-15,9.16444630760656e-15,"ENSG00000261618",NA,NA,"Up in ZIKV",14.8020272276346,14.0378937688704
"ENSG00000253948",104.238081962933,2.46343156438447,0.318092010588665,7.96998430756313,1.58694518335827e-15,9.21401184376764e-15,"VPS13B-DT","105375666","VPS13B divergent transcript","Up in ZIKV",14.7994380744904,14.0355512338372
"ENSG00000286819",53.0459332972542,3.92493949991696,0.509042285446833,7.96904772492043,1.59901704241124e-15,9.28146810514245e-15,"ENSG00000286819",NA,NA,"Up in ZIKV",14.7961469074947,14.0323833234003
"ENSG00000172349",44.9510459840463,4.41445030756656,0.568402362376628,7.96621667966429,1.63605971068777e-15,9.49378762613286e-15,"IL16","3603","interleukin 16","Up in ZIKV",14.7862008500846,14.0225604875777
"ENSG00000232442",507.139713774098,2.14159484403269,0.2760017815673,7.96443071068146,1.65986156934873e-15,9.62644411710468e-15,"MHENCR","100505771","melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489","Up in ZIKV",14.7799281301376,14.0165341059707
"ENSG00000162695",1240.38055842223,1.62799051858531,0.208534857449494,7.95677613808354,1.76579777311677e-15,1.02321227901143e-14,"SLC30A7","148867","solute carrier family 30 member 7","Up in ZIKV",14.7530590352139,13.9900342567674
"ENSG00000187866",703.824641371694,1.45422323188374,0.185795818320456,7.95346366627276,1.81367987935934e-15,1.05006572126508e-14,"PABIR1","116224","PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1","Up in ZIKV",14.7414393649586,13.9787835185591
"ENSG00000259462",42.4537024735836,4.45699977306962,0.57482961117902,7.95225957771451,1.83140012328958e-15,1.06002517039865e-14,"CPEB1-AS1","283692","CPEB1 antisense RNA 1","Up in ZIKV",14.7372167609126,13.9746838222489
"ENSG00000173276",781.154557410565,1.40676841439436,0.179651930707937,7.95179319952377,1.83830940275221e-15,1.06372330504374e-14,"ZBTB21","49854","zinc finger and BTB domain containing 21","Up in ZIKV",14.7355813914268,13.9731713257254
"ENSG00000129214",45.4165264671822,3.55236579841668,0.459976840287066,7.94646131060872,1.91914781211972e-15,1.10955818250166e-14,"SHBG","6462","sex hormone binding globulin","Up in ZIKV",14.7168915747613,13.9548499195006
"ENSG00000185055",84.7250198536405,2.28494704281397,0.296168659544451,7.92743838463684,2.23712449411687e-15,1.2897514522875e-14,"EFCAB10","100130771","EF-hand calcium binding domain 10","Up in ZIKV",14.6503098471043,13.8894939744296
"ENSG00000155256",2136.41712901629,1.22463368435319,0.156383910400132,7.92698650486727,2.24527677593086e-15,1.29372215356805e-14,"ZFYVE27","118813","zinc finger FYVE-type containing 27","Up in ZIKV",14.6487301157517,13.8881589849724
"ENSG00000140471",665.788702438561,1.45712310772042,0.186817094954632,7.92605756974181,2.26212752458205e-15,1.30233094611106e-14,"LINS1","55180","lines homolog 1","Up in ZIKV",14.6454829159176,13.8852786395725
"ENSG00000134317",134.092396477126,2.14905296867563,0.278220230300866,7.92562607099777,2.26999715076211e-15,1.30649385815529e-14,"GRHL1","29841","grainyhead like transcription factor 1","Up in ZIKV",14.643974687921,13.8838926275559
"ENSG00000151748",1362.32913192872,1.26230159066852,0.161401070494899,7.92277397240996,2.32269570724492e-15,1.3353215483894e-14,"SAV1","60485","salvador family WW domain containing protein 1","Up in ZIKV",14.6340076827183,13.8744141426318
"ENSG00000143630",713.126349861904,1.34118822278542,0.171759175083292,7.92142974737806,2.34794904702192e-15,1.34908139766386e-14,"HCN3","57657","hyperpolarization activated cyclic nucleotide gated potassium channel 3","Up in ZIKV",14.6293113319718,13.8699618461103
"ENSG00000147789",1114.79843163868,1.3553789902877,0.173636501678201,7.92019368145795,2.37140896990467e-15,1.36179591463784e-14,"ZNF7","7553","zinc finger protein 7","Up in ZIKV",14.6249935417382,13.865887973031
"ENSG00000172985",94.7838990967554,2.24493719147117,0.291388252730532,7.9175929976088,2.42152500409311e-15,1.38940516013253e-14,"SH3RF3","344558","SH3 domain containing ring finger 3","Up in ZIKV",14.6159110421724,13.8571710925259
"ENSG00000197024",868.794404821932,1.29344692685629,0.16564804450726,7.91521506114305,2.46826060817551e-15,1.41582363264807e-14,"ZNF398","57541","zinc finger protein 398","Up in ZIKV",14.6076089877841,13.8489908427891
"ENSG00000254473",79.0458469570912,2.54110398398874,0.330914741922996,7.91410566139228,2.49036735814239e-15,1.42770359615478e-14,"UBQLN1-AS1","105376114","UBQLN1 antisense RNA 1","Up in ZIKV",14.6037365846928,13.8453619465625
"ENSG00000241735",131.659834344207,9.20909892048142,1.3040088622545,7.91333356917856,2.50586760902933e-15,1.43618722170622e-14,"ENSG00000241735",NA,NA,"Up in ZIKV",14.6010418775505,13.8427889416718
"ENSG00000102524",48.7944300158401,3.72091550983826,0.485729338209508,7.91171419732676,2.53868678574793e-15,1.45458930539143e-14,"TNFSF13B","10673","TNF superfamily member 13b","Up in ZIKV",14.5953908775478,13.8372596098256
"ENSG00000279199",53.8406500455646,2.99566231027727,0.390230302846535,7.91154112518931,2.54221930823745e-15,1.45620543125167e-14,"ENSG00000279199",NA,NA,"Up in ZIKV",14.5947869871223,13.8367773534807
"ENSG00000102003",340.558360135413,1.51804495881361,0.195246620188731,7.91027012281784,2.56831006617168e-15,1.47073858912491e-14,"SYP","6855","synaptophysin","Up in ZIKV",14.5903525460633,13.8324645124454
"ENSG00000196787",176.683881901145,1.66940823026098,0.215235077340154,7.91004804164008,2.57289586591873e-15,1.47295227924343e-14,"H2AC11","8969","H2A clustered histone 11","Up in ZIKV",14.5895777908484,13.8318113232164
"ENSG00000116903",1210.26249221763,1.39679123964121,0.179308508539102,7.90954779821428,2.58325505199548e-15,1.47814850060205e-14,"EXOC8","149371","exocyst complex component 8","Up in ZIKV",14.587832712601,13.8302819328205
"ENSG00000096070",1565.26886653115,1.49943434732735,0.192892144747214,7.90810314564575,2.61340246385894e-15,1.49405107317592e-14,"BRPF3","27154","bromodomain and PHD finger containing 3","Up in ZIKV",14.5827937037921,13.8256345561891
"ENSG00000279631",46.0096190389123,3.63636741409628,0.474465704363236,7.90106697081551,2.76526018985241e-15,1.57910098222867e-14,"ENSG00000279631",NA,NA,"Up in ZIKV",14.5582639986447,13.8015900963233
"ENSG00000281706",143.378244250702,1.93640304438438,0.250899952841679,7.90025001756252,2.78344544348601e-15,1.58904204706967e-14,"LINC01012","100507173","long intergenic non-protein coding RNA 1012","Up in ZIKV",14.5554172865989,13.7988646109306
"ENSG00000255503",39.3640965719789,4.5044112387102,0.583079688255237,7.89602262137198,2.87944449700887e-15,1.64247175645054e-14,"LINC02951","123466204","long intergenic non-protein coding RNA 2951","Up in ZIKV",14.5406912883357,13.7845020897275
"ENSG00000161298",41.6563975877493,3.84523573080202,0.50077758329216,7.89503584288323,2.90231817712568e-15,1.65505766136342e-14,"ZNF382","84911","zinc finger protein 382","Up in ZIKV",14.5372549781852,13.7811868710268
"ENSG00000170074",68.162866150058,6.84835495619291,0.858876355645883,7.89362737615317,2.93527690201098e-15,1.67245373344386e-14,"FAM153A","285596","family with sequence similarity 153 member A","Up in ZIKV",14.5323509229196,13.7766458876636
"ENSG00000033030",1858.66101963088,1.38074424265325,0.177590234679859,7.8923817270328,2.96473254061837e-15,1.6887664750306e-14,"ZCCHC8","55596","zinc finger CCHC-type containing 8","Up in ZIKV",14.5280144798285,13.7724304011202
"ENSG00000179454",857.331333768036,1.60437993278384,0.207377165697807,7.8841353805444,3.16720770981295e-15,1.8005901529801e-14,"KLHL28","54813","kelch like family member 28","Up in ZIKV",14.4993234540681,13.7445851292432
"ENSG00000276867",63.5734504081335,3.90462175247484,0.512901160195136,7.88313038664479,3.19279601364619e-15,1.81463302192645e-14,"ENSG00000276867",NA,NA,"Up in ZIKV",14.4958288274605,13.741211190279
"ENSG00000169955",214.973596696862,1.54896398415655,0.200096686966594,7.88032650665134,3.26526709326882e-15,1.85427646842903e-14,"ZNF747","65988","zinc finger protein 747","Up in ZIKV",14.4860812883894,13.7318255130385
"ENSG00000265100",73.8601055666596,3.18661197657942,0.418557569730541,7.88033733662281,3.26498408195579e-15,1.85427646842903e-14,"ENSG00000265100",NA,NA,"Up in ZIKV",14.4861189317352,13.7318255130385
"ENSG00000272037",49.5173476916068,3.74092869541619,0.490569349022491,7.87904231480925,3.29899770002289e-15,1.87187234268982e-14,"ENSG00000272037",NA,NA,"Up in ZIKV",14.4816179872336,13.7277237724547
"ENSG00000100221",2508.0305139408,1.20739793382134,0.155274014283032,7.87066766552259,3.5275355806095e-15,1.99932779998247e-14,"JOSD1","9929","Josephin domain containing 1","Up in ZIKV",14.4525285970252,13.6991159952503
"ENSG00000250509",55.3862097475789,4.17743419163477,0.548087837667525,7.8696274979402,3.55698747246019e-15,2.01546201521255e-14,"ENSG00000250509",NA,NA,"Up in ZIKV",14.4489176643759,13.6956253824472
"ENSG00000068903",1673.40023589666,1.24578180197748,0.160490185405763,7.861428321185,3.79777734014556e-15,2.14892214364253e-14,"SIRT2","22933","sirtuin 2","Up in ZIKV",14.4204705011,13.6677793188962
"ENSG00000143751",1106.96620614994,1.26108042789824,0.162704249884063,7.85265079032418,4.07334683713258e-15,2.29976013120472e-14,"SDE2","163859","spliceosome associated SDE2","Up in ZIKV",14.3900486090548,13.6383174592549
"ENSG00000284052",113.110047849849,2.12991168055282,0.278784020684996,7.84175074355121,4.44307648465235e-15,2.5029779535545e-14,"ENSG00000284052",NA,NA,"Up in ZIKV",14.3523162105996,13.6015429756782
"ENSG00000168925",42.3197696976095,4.96572207012748,0.64548188268627,7.84155891596747,4.4498705642716e-15,2.50611515396959e-14,"CTRB1","1504","chymotrypsinogen B1","Up in ZIKV",14.3516526213876,13.6009989774023
"ENSG00000271870",184.306526381576,2.38383492456497,0.313157558771839,7.83872462623149,4.55145447443151e-15,2.56121048898202e-14,"ENSG00000271870",NA,NA,"Up in ZIKV",14.3418497969078,13.5915547282684
"ENSG00000197142",72.8183939470662,3.45287059254214,0.456568788369193,7.83837304209469,4.5642137079807e-15,2.5669780422531e-14,"ACSL5","51703","acyl-CoA synthetase long chain family member 5","Up in ZIKV",14.3406340290163,13.5905778462367
"ENSG00000167614",80.253143048042,2.91304213533273,0.384654097942644,7.83646454657547,4.63409114300465e-15,2.60556169131831e-14,"TTYH1","57348","tweety family member 1","Up in ZIKV",14.3340354287863,13.5840986396794
"ENSG00000172466",2880.13062962458,1.14011580745336,0.147143171064193,7.83444271888964,4.70926702120026e-15,2.64710241601131e-14,"ZNF24","7572","zinc finger protein 24","Up in ZIKV",14.3270466838308,13.5772292555826
"ENSG00000232810",64.212861045236,6.76638219797475,0.85496876788734,7.83341492014218,4.74794176228469e-15,2.66737568655681e-14,"TNF","7124","tumor necrosis factor","Up in ZIKV",14.3234946166916,13.5739158117912
"ENSG00000119042",522.298922601311,1.43718372376877,0.186597463448664,7.82948232050248,4.89882870998903e-15,2.75063248045088e-14,"SATB2","23314","SATB homeobox 2","Up in ZIKV",14.3099077456033,13.5605674330108
"ENSG00000187772",411.085053172848,1.51927734826248,0.197576948492805,7.82786194646611,4.96236396572384e-15,2.78554212181342e-14,"LIN28B","389421","lin-28 RNA binding posttranscriptional regulator B","Up in ZIKV",14.3043113854672,13.5550902699337
"ENSG00000161860",69.1779066121143,2.62221748701732,0.34556062169661,7.82621482079946,5.02777942910676e-15,2.82148774272644e-14,"SYCE2","256126","synaptonemal complex central element protein 2","Up in ZIKV",14.298623783258,13.5495218320776
"ENSG00000271857",46.4553637873392,4.91524000059655,0.643199200214501,7.82540309472648,5.06032858482135e-15,2.83897479984972e-14,"ENSG00000271857",NA,NA,"Up in ZIKV",14.295821281986,13.5468384624705
"ENSG00000280594",81.7813080113894,2.79223301117966,0.368459714619539,7.82259702535175,5.17445434879905e-15,2.90141073751877e-14,"BTG3-AS1","110806272","BTG3 antisense RNA 1","Up in ZIKV",14.2861354402285,13.5373907860505
"ENSG00000178607",1095.83554729229,1.68448412418411,0.21985103149652,7.82173911437413,5.20984951599218e-15,2.92045688817813e-14,"ERN1","2081","endoplasmic reticulum to nucleus signaling 1","Up in ZIKV",14.2831748209074,13.5345492004377
"ENSG00000279204",50.2315065707925,6.01215969321907,0.769128223516765,7.81949240306846,5.30367624546914e-15,2.97142420161795e-14,"ENSG00000279204",NA,NA,"Up in ZIKV",14.2754229946142,13.5270353437295
"ENSG00000275807",181.666619293081,2.32652031855937,0.306364426247466,7.81660351594286,5.42676926802422e-15,3.03872338837765e-14,"ENSG00000275807",NA,NA,"Up in ZIKV",14.2654586430887,13.5173088314662
"ENSG00000261423",92.0973527450244,2.39009081102242,0.314705099892406,7.81651431116131,5.43061463023569e-15,3.04004439686566e-14,"ENSG00000261423",NA,NA,"Up in ZIKV",14.265151014718,13.5171200739001
"ENSG00000285898",101.68428974039,7.98481545736673,0.990202303777196,7.81640020033782,5.43553753075109e-15,3.04196772069805e-14,"ENSG00000285898",NA,NA,"Up in ZIKV",14.2647575012381,13.5168453986976
"ENSG00000158796",1091.12426232201,1.33182919838459,0.172858607410165,7.81610187328186,5.44842854164852e-15,3.0483480803999e-14,"DEDD","9191","death effector domain containing","Up in ZIKV",14.2637287406779,13.5159354439053
"ENSG00000232677",67.0685479953846,2.6651664650057,0.351748332099594,7.81480704627092,5.50472896962954e-15,3.07900549832574e-14,"LINC00665","100506930","long intergenic non-protein coding RNA 665","Up in ZIKV",14.2592640590523,13.5115895355559
"ENSG00000224680",39.1352820426161,4.86438325214391,0.632536853062132,7.81345055918473,5.56432467460841e-15,3.11148882501682e-14,"ENSG00000224680",NA,NA,"Up in ZIKV",14.2545875371493,13.5070317544553
"ENSG00000172901",37.8887390552906,4.44636205490051,0.581906030093257,7.81157902261199,5.6475923076837e-15,3.15632515447186e-14,"LVRN","206338","laeverin","Up in ZIKV",14.2481366619764,13.5008182635364
"ENSG00000181418",64.2829946624779,2.56658956908159,0.338579349304673,7.81008101139425,5.71512394908132e-15,3.19058025050378e-14,"DDN","23109","dendrin","Up in ZIKV",14.2429743462279,13.4961303273893
"ENSG00000277173",41.4447322576354,5.16192091411088,0.670414737772524,7.80823829456681,5.79928626824818e-15,3.23491684256931e-14,"ENSG00000277173",NA,NA,"Up in ZIKV",14.2366254527879,13.4901368789141
"ENSG00000205572",80.3352153193909,2.93607021991528,0.389474350726777,7.80773975366825,5.82226501451107e-15,3.24684926040959e-14,"SERF1A","8293","small EDRK-rich factor 1A","Up in ZIKV",14.2349080304808,13.4885378736444
"ENSG00000266983",80.3303241546339,2.53446460270443,0.334594553708455,7.80207799139236,6.08959906825909e-15,3.38761895407233e-14,"RANBP3-DT","100128568","RANBP3 divergent transcript","Up in ZIKV",14.2154112998424,13.4701054458769
"ENSG00000224982",50.7169014619963,3.84899339657986,0.511139454736459,7.79784443468817,6.29735723327858e-15,3.50128954081852e-14,"TMEM233","387890","transmembrane protein 233","Up in ZIKV",14.2008416695626,13.4557719735594
"ENSG00000125898",693.014085796491,1.60344952411054,0.209942463389299,7.78961803975547,6.72120657801928e-15,3.73288842121598e-14,"FAM110A","83541","family with sequence similarity 110 member A","Up in ZIKV",14.1725527562411,13.4279549912616
"ENSG00000142751",1231.16397496343,1.22105679804812,0.158809989253911,7.78517822312883,6.96150036217946e-15,3.86110330554178e-14,"GPN2","54707","GPN-loop GTPase 2","Up in ZIKV",14.1572971499307,13.4132885784779
"ENSG00000165030",695.731711670851,1.75482113511655,0.230549218167228,7.78403588968299,7.02468162761504e-15,3.89297921140248e-14,"NFIL3","4783","nuclear factor, interleukin 3 regulated","Up in ZIKV",14.1533733540568,13.4097179154181
"ENSG00000213937",156.060688093347,2.87996718489179,0.383465227308683,7.78302586383135,7.08101499588458e-15,3.92313547510344e-14,"CLDN9","9080","claudin 9","Up in ZIKV",14.1499044858812,13.4063666944007
"ENSG00000134470",178.489341965716,2.09234777175694,0.27636266918361,7.7786464312541,7.33046193253896e-15,4.05804056373706e-14,"IL15RA","3601","interleukin 15 receptor subunit alpha","Up in ZIKV",14.1348686572236,13.39168361612
"ENSG00000254602",138.295363076454,2.25579220970797,0.298683588937213,7.77757902181377,7.39255930661694e-15,4.09130954049917e-14,"MIR130AHG","123466203","MIR130A host gene","Up in ZIKV",14.1312051826716,13.3881376613852
"ENSG00000224063",110.539831949422,2.12716495558915,0.280910925546538,7.77700223733569,7.42632936268304e-15,4.10888739826025e-14,"ENSG00000224063",NA,NA,"Up in ZIKV",14.1292257934315,13.3862757601702
"ENSG00000185950",4044.04498866288,1.38498676145649,0.18096512819798,7.77273453824354,7.68096044471001e-15,4.24403149369377e-14,"IRS2","8660","insulin receptor substrate 2","Up in ZIKV",14.1145844714062,13.3722214019887
"ENSG00000230658",105.938503997027,2.02853718016078,0.267667363462079,7.77128649655885,7.76929475280374e-15,4.29168037182286e-14,"ENSG00000230658",NA,NA,"Up in ZIKV",14.1096184019026,13.3673726301177
"ENSG00000223461",49.7991952176933,4.20658440748786,0.559513324439508,7.7652172001379,8.15054288354207e-15,4.49741987275028e-14,"ENSG00000223461",NA,NA,"Up in ZIKV",14.0888134632263,13.3470365654215
"ENSG00000264538",1033.33681467083,1.58507493754074,0.208087177563483,7.76385853065413,8.23837887753572e-15,4.5446612713051e-14,"ENSG00000264538",NA,NA,"Up in ZIKV",14.0841582390075,13.3424984806456
"ENSG00000232874",47.0963239902212,4.02018292103483,0.534832315184424,7.76375327529448,8.24522223271977e-15,4.54721005042553e-14,"ENSG00000232874",NA,NA,"Up in ZIKV",14.0837976343623,13.3422549838565
"ENSG00000131797",670.119738628041,1.47424733101465,0.193211410855828,7.76320440116484,8.28099896746299e-15,4.56570980807158e-14,"ENSG00000131797",NA,NA,"Up in ZIKV",14.0819172695089,13.3404916952896
"ENSG00000254208",45.7922148245605,4.433078463219,0.588286299339747,7.76169189847026,8.38037945019745e-15,4.61801351438009e-14,"ENSG00000254208",NA,NA,"Up in ZIKV",14.076736316764,13.3355448004764
"ENSG00000280194",40.4062877457302,3.7915876389873,0.503508339967811,7.75728056991469,8.67698277667183e-15,4.78016920810187e-14,"ENSG00000280194",NA,NA,"Up in ZIKV",14.0616312645977,13.3205567299895
"ENSG00000243742",38.6272661268431,4.84008178459593,0.634738919261354,7.75277556982698,8.99054341990864e-15,4.95024402837769e-14,"ENSG00000243742",NA,NA,"Up in ZIKV",14.046214057195,13.3053733914572
"ENSG00000152454",67.3778397600096,2.70779535826222,0.360670400893401,7.7469644913587,9.41152604879134e-15,5.17507433677492e-14,"ZNF256","10172","zinc finger protein 256","Up in ZIKV",14.0263399514044,13.2860834074519
"ENSG00000147127",72.5919818447468,2.59668625952628,0.345710160706908,7.74394099058375,9.63817532588272e-15,5.29685320502233e-14,"RAB41","347517","RAB41, member RAS oncogene family","Up in ZIKV",14.0160051778096,13.2759820627699
"ENSG00000135314",280.20991415144,1.49523333071374,0.196496120762679,7.74341671922151,9.678018804827e-15,5.315893519139e-14,"KHDC1","80759","KH domain containing 1","Up in ZIKV",14.0142135383728,13.2744237268477
"ENSG00000258346",46.4634869973502,5.59176978900632,0.729236497363481,7.74201430767294,9.78539745790866e-15,5.37343100675226e-14,"ENSG00000258346",NA,NA,"Up in ZIKV",14.0094215297126,13.2697483229625
"ENSG00000251192",252.844033705695,1.80010846238984,0.238344683305536,7.72908414828794,1.08323056059123e-14,5.93080329681307e-14,"ZNF674","641339","zinc finger protein 674","Up in ZIKV",13.9652790959735,13.2268864796971
"ENSG00000262587",80.6085711143308,2.50821251899513,0.33463604912244,7.72773615907373,1.09475945746239e-14,5.98911599422123e-14,"ENSG00000262587",NA,NA,"Up in ZIKV",13.9606812943149,13.2226372756347
"ENSG00000171169",622.336068263094,1.33122906374513,0.174861328766317,7.72666853847677,1.10397606569463e-14,6.03630858695101e-14,"NAIF1","203245","nuclear apoptosis inducing factor 1","Up in ZIKV",13.9570403420501,13.219228566414
"ENSG00000111011",4376.95732827998,1.54380454622637,0.20355393593206,7.72646148473553,1.1057723490271e-14,6.04451453750652e-14,"RSRC2","65117","arginine and serine rich coiled-coil 2","Up in ZIKV",13.9563342742409,13.2186385735705
"ENSG00000281468",104.619656913017,2.36088100259918,0.314821314291339,7.72369773576414,1.13002629227972e-14,6.17379482066821e-14,"ENSG00000281468",NA,NA,"Up in ZIKV",13.9469114516855,13.2094478079171
"ENSG00000203684",53.6929103327047,3.27071707271227,0.438695422293366,7.72332314666129,1.13335361484098e-14,6.19031994434505e-14,"IBA57-DT","574432","IBA57 divergent transcript","Up in ZIKV",13.9456345658527,13.2082869040538
"ENSG00000250838",121.627635319839,2.22025687160299,0.295709219431321,7.72203907113633,1.14483286700972e-14,6.24968142372135e-14,"ENSG00000250838",NA,NA,"Up in ZIKV",13.9412579109079,13.2041421201673
"ENSG00000165449",183.558261497473,2.26662965135945,0.302175691414414,7.72199306886097,1.14524622942274e-14,6.25026991004325e-14,"SLC16A9","220963","solute carrier family 16 member 9","Up in ZIKV",13.9411011294088,13.2041012277901
"ENSG00000131080",1097.47605024234,1.36643375322535,0.17975404442835,7.721145141831,1.15289179857822e-14,6.29031788207989e-14,"EDA2R","60401","ectodysplasin A2 receptor","Up in ZIKV",13.9382114502816,13.2013274068687
"ENSG00000056972",498.624259110875,1.34565827481366,0.177026428018933,7.71830111325829,1.17890433708936e-14,6.42710859805745e-14,"TRAF3IP2","10758","TRAF3 interacting protein 2","Up in ZIKV",13.9285214345655,13.1919843618076
"ENSG00000279130",62.2504385507363,6.71692728814791,0.86304599255413,7.71810142476307,1.18075230753704e-14,6.43546188400484e-14,"ENSG00000279130",NA,NA,"Up in ZIKV",13.9278411970114,13.1914202775901
"ENSG00000259717",60.9477125620862,2.70164370763862,0.361469615638667,7.71794001448826,1.18224812407046e-14,6.44189807614843e-14,"ENSG00000259717",NA,NA,"Up in ZIKV",13.9272913664278,13.1909861508787
"ENSG00000231889",133.76228545804,2.0647827287567,0.274651102286077,7.71774454559885,1.18406206405582e-14,6.45006378702045e-14,"TRAF3IP2-AS1","643749","TRAF3IP2 antisense RNA 1","Up in ZIKV",13.926625532942,13.1904359904478
"ENSG00000261488",118.818308802577,2.14226051394137,0.285509958055971,7.71726084731892,1.18856253763023e-14,6.47285588584302e-14,"TBILA","112806053","TGF-beta induced lncRNA","Up in ZIKV",13.9249779624144,13.1889040621741
"ENSG00000112096",3917.98534115925,1.41584144256036,0.186489722266333,7.71688448495989,1.19207596545351e-14,6.4885348252665e-14,"ENSG00000112096",NA,NA,"Up in ZIKV",13.9236960681477,13.1878533600779
"ENSG00000142039",2427.77748588057,1.17222608612199,0.153773057077622,7.71482066445564,1.21152463646089e-14,6.59264071263834e-14,"CCDC97","90324","coiled-coil domain containing 97","Up in ZIKV",13.9166677500199,13.1809405918993
"ENSG00000256060",107.772221742113,2.6104789872861,0.349455507457995,7.71256097771452,1.23317723663559e-14,6.70333254727107e-14,"TRAPPC2","6399","trafficking protein particle complex subunit 2","Up in ZIKV",13.9089745005647,13.1737092350502
"ENSG00000171466",607.632462903583,1.37796466449928,0.181536886024293,7.71055967113503,1.2526716639322e-14,6.80632091159819e-14,"ZNF562","54811","zinc finger protein 562","Up in ZIKV",13.9021627464268,13.1670875781831
"ENSG00000188385",1320.42894249554,1.77764915008621,0.235914622512642,7.70910671881852,1.26701432961714e-14,6.87812582598689e-14,"JAKMIP3","282973","Janus kinase and microtubule interacting protein 3","Up in ZIKV",13.8972184733261,13.1625298836126
"ENSG00000151229",870.586085742868,1.37204471800818,0.180960630504524,7.70249471425724,1.33435139404094e-14,7.23790977595002e-14,"SLC2A13","114134","solute carrier family 2 member 13","Up in ZIKV",13.8747297863139,13.1403868348851
"ENSG00000102195",100.397783153084,7.95692239215585,1.00432549799361,7.69983457634822,1.36242491060931e-14,7.38822946620189e-14,"GPR50","9248","G protein-coupled receptor 50","Up in ZIKV",13.8656874243223,13.1314596245532
"ENSG00000140105",4290.50784101497,1.61924942558104,0.214703651694643,7.69501865227488,1.41473534918984e-14,7.65971719631503e-14,"WARS1","7453","tryptophanyl-tRNA synthetase 1","Up in ZIKV",13.8493247948649,13.1157872646164
"ENSG00000152518",3022.27372376178,1.32273889761074,0.174482096742237,7.69359705623119,1.43055097437431e-14,7.74124872508636e-14,"ZFP36L2","678","ZFP36 like 2 zinc finger CCCH-type","Up in ZIKV",13.8444966625039,13.1111889785067
"ENSG00000263126",51.6763672106807,3.45163293489456,0.464886488702399,7.69018178695539,1.46926117399181e-14,7.94441906264935e-14,"ENSG00000263126",NA,NA,"Up in ZIKV",13.8329009977144,13.0999378551728
"ENSG00000168386",102.83551889728,2.42671268682081,0.325667891462515,7.68993291024267,1.47212200301812e-14,7.95778424200201e-14,"FILIP1L","11259","filamin A interacting protein 1 like","Up in ZIKV",13.8320561960842,13.0992078399796
"ENSG00000220875",49.1120698861958,5.97731228018615,0.779309438166227,7.68879018117877,1.4853281438879e-14,8.02705077496092e-14,"H3C9P","100289545","H3 clustered histone 9, pseudogene","Up in ZIKV",13.8281775898911,13.0954439898928
"ENSG00000167800",44.60860814298,5.25867841371499,0.696442983098894,7.68534950372723,1.52579873671506e-14,8.23271251899407e-14,"TBX10","347853","T-box transcription factor 10","Up in ZIKV",13.8165027490146,13.0844570496066
