"","GSM8231986","GSM8231987","GSM8231988","GSM8231989","GSM8231990","GSM8231991"
"ENSG00000000003",422.261216093104,564.584786593404,408.011978782662,1954.36866579192,1818.93679281512,2102.34309336773
"ENSG00000000419",1618.50694955595,2472.71771751488,1567.93174703623,1118.42004181052,1117.33304321568,1542.33030430471
"ENSG00000000457",326.600208328304,293.7477367928,285.608385147864,238.693559715387,301.379511222964,281.536484119114
"ENSG00000000460",179.726741861138,187.376690043318,223.823714075061,352.30752482009,429.296216951038,505.949623634349
"ENSG00000000938",42.5160034510219,31.0930752036947,16.3204791513065,0,0.969065952485413,0
"ENSG00000000971",254.129747900426,339.569110777192,341.564313666629,755.689217439543,1401.26936729391,2205.36912559972
"ENSG00000001036",482.170130046816,544.128816064658,462.80215879062,1395.6798098642,1722.03019756658,1655.5569337874
"ENSG00000001084",706.345420970386,764.23505895397,712.272340103448,3119.69355558145,4102.05617687075,3941.51077766759
"ENSG00000001167",320.802571494074,326.477289638795,353.221798774705,748.392907753919,657.995781737596,880.311542734765
"ENSG00000001460",267.657567180297,303.566602646598,252.967426845251,261.624818727345,180.246267162287,266.235588243075
"ENSG00000001461",324.667662716894,220.924481710462,270.453654507365,696.276409999468,505.852427197386,542.671773736842
"ENSG00000001497",926.655620671136,927.882823183942,1007.20671333777,2836.17980779723,3777.41908278814,3718.11769787742
"ENSG00000001561",107.25628143326,104.734569107182,92.0941323538009,148.010853622641,151.174288587724,131.587704533934
"ENSG00000001617",158.468740135627,130.918211383978,160.87329449145,1268.51555534334,1407.08376300882,1422.98331647161
"ENSG00000001626",0.966272805705042,10.6371046749482,3.49724553242282,19.8042691466915,16.474121192252,19.3811347763158
"ENSG00000001629",1125.70781864637,979.431868916384,1004.87521631616,2763.216710941,2361.61372620695,2519.54752092105
"ENSG00000001630",103.39119021044,77.7326880092368,81.6023957565325,233.481909939941,1019.45738201465,294.797260545014
"ENSG00000001631",223.209018117865,270.837049800604,240.144193226367,170.9421126346,208.349179784364,199.931706113573
"ENSG00000002016",619.380868456932,531.85523374741,664.476651160336,371.069464011693,535.893471724434,501.869384734072
"ENSG00000002079",168.131468192677,108.007524391782,127.066587678029,43.777858113739,21.3194509546791,21.4212542264543
"ENSG00000002330",172.962832221203,252.017556914157,162.039043002257,218.889290568695,566.903582203967,242.774214566482
"ENSG00000002549",458.979582709895,675.047027448635,465.133655812235,1256.00759588227,1551.47458992915,1713.70033811634
"ENSG00000002586",1317.02983417597,1708.48265856091,1262.50563720464,5064.68125177757,5713.612855854,4563.74720995983
"ENSG00000002587",30.9207297825614,48.2760904478418,41.9669463890738,48.9895078891841,42.6389019093582,59.1634640540166
"ENSG00000002745",42.5160034510219,47.4578516266919,32.640958302613,2.08465991017805,0,2.0401194501385
"ENSG00000002746",103.39119021044,82.642120936136,67.6134136268412,335.630245538666,344.018413132322,312.138275871191
"ENSG00000002822",15.4603648912807,4.90943292689917,24.4807187269597,10.4232995508902,13.5669233347958,3.06017917520776
"ENSG00000002834",3502.73892068078,3472.60555696001,3554.36720945239,12304.7051198259,13653.170204567,13316.8797107791
"ENSG00000002919",985.598261819143,1500.64999798885,1120.28431888611,691.064760224023,828.551389375028,875.211244109418
"ENSG00000003056",1922.88288335303,2292.70517686191,2197.43594287234,3082.16967719824,2618.41620361559,3285.61237444806
"ENSG00000003096",11.5952736684605,17.1830152441471,16.3204791513065,58.3704774849854,88.1850016761726,86.7050766308864
"ENSG00000003137",286.016750488693,337.114394313743,440.652937085275,1051.71092468483,1349.90887181218,1089.42378637396
"ENSG00000003147",35.7520938110866,74.4597327246374,43.1326948998815,81.3017364969439,69.7727485789498,95.8856141565097
"ENSG00000003249",328.532753939714,416.483559965279,396.354493674586,2058.60166130082,1571.82497493134,2158.44637824654
"ENSG00000003393",1012.65390037888,1050.61864635642,1034.01892908635,1073.59985374169,1323.74409109507,1199.59023668144
"ENSG00000003400",1015.552718796,701.230669725431,788.045993305942,203.25434124236,170.555607637433,183.610750512465
"ENSG00000003402",7896.38136822161,7096.58529583275,7309.2431627637,3646.07018290141,3343.27753607468,2844.94657321814
"ENSG00000003436",1196.24573346284,1386.09656302786,1261.33988869383,4390.29377083497,2130.97602951542,2818.42502036634
"ENSG00000003509",508.259495800852,679.138221554385,549.067548590383,785.916786137124,973.91128224784,1034.34056122022
"ENSG00000003756",2289.10027671525,2105.32848681859,2404.93917779609,1248.71128619665,1304.36277204537,1229.17196870845
"ENSG00000003987",122.71664632454,103.916330286032,97.922874907839,47.9471779340951,22.2885169071645,39.7823292777008
"ENSG00000003989",673.492145576415,709.41305793693,762.399526068175,215.762300703428,472.904184812882,517.170280610111
"ENSG00000004059",631.942414931098,1111.16831912151,788.045993305942,1996.06186399548,2519.57147646207,2359.39814408518
"ENSG00000004139",279.252840848757,135.009405489727,233.149702161521,242.862879535743,268.431268838459,198.911646388504
"ENSG00000004142",2293.93164074377,2951.38742788755,2396.77893822044,4523.71200508637,5147.67833960252,5612.36860733102
"ENSG00000004399",656.099235073724,440.212485778625,627.172698814492,6136.19644560908,3978.01573495262,3895.60809003947
"ENSG00000004455",2074.58771384873,2731.28118499824,2211.42492500203,2817.41786860563,4277.45711427061,3977.21286804501
"ENSG00000004468",202.917289198059,265.109378052555,287.939882169479,194.915701601647,278.121928363314,342.740067623269
"ENSG00000004478",1380.80383935251,1967.04612604427,1563.268752993,4467.42618751156,7676.94047558944,6912.94475679432
"ENSG00000004487",1096.71963447522,1302.63620327058,1245.01940954252,3656.4934824523,4096.24178115584,3604.89106839474
"ENSG00000004534",1520.91339617974,1311.63683030323,1541.11953128766,1474.89688645097,1824.75118853003,1656.57699351247
"ENSG00000004660",236.736837397735,208.650899393215,256.464672377673,1355.02894161573,1299.51744228294,1058.82199462188
"ENSG00000004700",529.517497526363,465.577889234271,524.586829863423,1180.95983911586,1637.72145970035,1620.87490313504
"ENSG00000004766",187.456924306778,220.924481710462,201.674492369716,532.630607050491,630.861935068004,575.313684939058
"ENSG00000004776",46.381094673842,22.0924481710463,48.9614374539195,10.4232995508902,13.5669233347958,19.3811347763158
"ENSG00000004777",186.490651501073,206.196182929765,311.254852385631,398.170042844007,531.048141962007,358.040963499307
"ENSG00000004779",663.829417519364,1170.89975306545,767.062520111405,1039.20296522376,1896.46206901395,1721.8608159169
"ENSG00000004799",114.020191073195,145.646510164675,127.066587678029,1530.14037407069,2099.96591903589,2779.66275081371
"ENSG00000004838",32.8532753939714,38.4572245940435,40.8011978782662,20.8465991017805,22.2885169071645,23.4613736765928
"ENSG00000004848",33.8195481996765,29.456597561395,19.8177246837293,37.5238783832049,112.411650488308,93.8454947063712
"ENSG00000004864",586.527593062961,681.592938017834,551.399045611998,1473.85455649588,1830.56558424495,1790.20481749654
"ENSG00000004866",514.057132635083,499.125680901415,494.277368582425,460.709840149349,326.575225987584,474.327772157202
"ENSG00000004897",2035.93680162052,2178.96998072208,2107.67330754015,3426.13856237762,3118.45423509806,3705.87698117659
"ENSG00000004948",80.2006428735185,60.5496727650897,64.1161680944184,2.08465991017805,0.969065952485413,1.02005972506925
"ENSG00000004961",1468.73466467166,2277.15863926006,1692.66683769265,1276.85419498405,1419.68162039113,1561.71143908102
"ENSG00000004975",825.196976072106,873.879060988052,958.245275883853,2383.8086072886,2049.57448950665,2414.48136923892
"ENSG00000005007",2427.27728793107,2196.15299596623,2687.05031741153,3417.79992273691,3912.11925018361,3327.4348231759
"ENSG00000005020",694.750147301925,604.678488829747,628.3384473253,1568.70658240898,1315.02249752271,1537.23000567936
"ENSG00000005022",1316.06356137027,2525.08500206847,1635.54516066307,11012.2159755155,13613.4385005151,15284.5749204377
"ENSG00000005059",131.413101575886,161.193047766523,115.409102569953,700.445729819824,702.572815551925,710.981628373269
"ENSG00000005073",94.6947349590942,132.554689026277,103.751617461877,25.0159189221366,12.5978573823104,11.2206569757618
"ENSG00000005075",893.802345277164,1596.38394006338,936.096054178508,1090.27713302312,831.458587232485,1320.97734396468
"ENSG00000005100",1216.53746238265,1251.90539635929,1415.21869212043,2351.49637868084,2557.36504860901,2565.45020854917
"ENSG00000005108",379.745212642082,310.112513215797,466.299404323043,2879.95766591097,3093.25852033344,2831.68579679224
"ENSG00000005156",553.674317668989,569.494219520303,629.504195836108,1744.86034481903,1860.60662877199,1864.66917742659
"ENSG00000005175",887.038435637229,1091.53058741391,938.427551200124,1546.81765335211,1731.72085709143,2113.56375034349
"ENSG00000005187",21.2580017255109,18.8194928864468,22.1492217053445,190.746381781291,272.307532648401,307.037977245845
"ENSG00000005189",629.043596513983,637.408041675742,602.691980087533,236.608899805208,239.359290263897,265.215528518006
"ENSG00000005194",1231.03155446822,1652.02417990157,1454.85414148789,1471.7698965857,2365.48999001689,1977.89580690928
"ENSG00000005206",714.075603416026,555.584159560756,657.48216009549,1165.32488978953,1745.28778042623,1190.40969915582
"ENSG00000005238",784.613518232494,872.242583345752,792.708987349173,688.980100313845,529.110010057036,581.434043289474
"ENSG00000005243",233.83801898062,228.288631100811,228.486708118291,190.746381781291,225.792366929101,189.731108862881
