"","GSM8231986","GSM8231987","GSM8231988","GSM8231989","GSM8231990","GSM8231991"
"ENSG00000000003",8.93829301762787,9.30711717333876,8.8955336083235,10.9834274357944,10.8835081255868,11.0852237579205
"ENSG00000000419",10.721632141826,11.3123635293792,10.6777421206488,10.2145907763042,10.213269204209,10.6550046258204
"ENSG00000000457",8.62306409041046,8.49638193210447,8.46316284610348,8.25476389241174,8.52683664976417,8.44624671338751
"ENSG00000000460",7.93942116099896,7.98459327912121,8.18170201732343,8.71486416627113,8.95894072474932,9.16647746889583
"ENSG00000000938",6.65735628473226,6.45331979137437,6.1081836948654,5.14690196440696,5.38522804045747,5.14690196440696
"ENSG00000000971",8.3267902772004,8.67011664206887,8.67721909997368,9.68829896527209,10.5228524774681,11.152080487805
"ENSG00000001036",9.10525644267492,9.2596042992913,9.05338181740995,10.5173578611845,10.8075077927184,10.7529573072699
"ENSG00000001084",9.59914488081817,9.70319293630252,9.61015053253203,11.6394131517738,12.0267362537633,11.9701267529576
"ENSG00000001167",8.60151452762966,8.6226105854497,8.71802231090148,9.67545943466848,9.50606859155449,9.89155603609999
"ENSG00000001460",8.38701763096631,8.53544487240727,8.32149334650958,8.36047659320161,7.9425359697106,8.38080648758412
"ENSG00000001461",8.61591719653896,8.16700217724698,8.39915164598542,9.58025233310836,9.16623248837375,9.25615918612828
"ENSG00000001497",9.96037230931101,9.96215059362068,10.0726701570359,11.5051208256736,11.9098754542529,11.8874668149682
"ENSG00000001561",7.41587225638821,7.3934199444869,7.2747056112021,7.73455354415653,7.7564164756888,7.61503918516954
"ENSG00000001617",7.80553637160235,7.60993640717336,7.82135015544754,10.3863343770495,10.5285459677083,10.5440010137438
"ENSG00000001626",5.38488510583749,5.92783019712335,5.59832261247609,6.20185909988053,6.11253690568952,6.19100039544885
"ENSG00000001629",10.2234200648729,10.0349302195474,10.0695399290276,11.4684376273438,11.2479024085834,11.3386934670403
"ENSG00000001630",7.38130134524805,7.12516356980104,7.1672051502572,8.22958773512426,10.0890067802747,8.50060913092715
"ENSG00000001631",8.17859822061876,8.40080733921131,8.26169196125908,7.88566176741464,8.10139061694349,8.05568375729841
"ENSG00000002016",9.42714005631677,9.23032163258619,9.51890035667864,8.77830916959361,9.24002238695371,9.1561571293222
"ENSG00000002079",7.86800972027126,7.42248800309888,7.58019916030403,6.67774045678244,6.2397080576916,6.24219586260218
"ENSG00000002330",7.89821458255141,8.3171497499908,7.82895176479151,8.15659023156018,9.3124049749522,8.27416619150494
"ENSG00000002549",9.04291740098771,9.5395861825653,9.05972696335722,10.372779087755,10.6631672107132,10.8007840610239
"ENSG00000002586",10.437736369445,10.7965564016287,10.3798371466347,12.3262319812722,12.497915678208,12.1781470748655
"ENSG00000002587",6.4499222458049,6.74757691347588,6.64837038582262,6.75827429126176,6.65935785724606,6.90111921043294
"ENSG00000002745",6.65735628473226,6.73518503864862,6.48334735555795,5.49599982100089,5.14690196440696,5.49226820402044
"ENSG00000002746",7.38130134524805,7.1782686973951,7.00810989850962,8.65599011049912,8.68590672457806,8.56868702599189
"ENSG00000002822",6.08338590184167,5.68088574998228,6.31403797880631,5.92012646985994,6.02598770239616,5.56938696747624
"ENSG00000002834",11.80302022551,11.7908011049182,11.8237179305663,13.5951949746801,13.7444069829114,13.7086146949423
"ENSG00000002919",10.0433948649229,10.6172019801777,10.2168545431741,9.5703752208074,9.81059357491626,9.88377758250752
"ENSG00000003056",10.9608079273028,11.2064247182652,11.1470411301133,11.6223408894866,11.3927518108491,11.7125693264407
"ENSG00000003096",5.9613754894619,6.13233743791691,6.1081836948654,6.89057938175048,7.23569163037559,7.22060897849198
"ENSG00000003137",8.46484822706634,8.66132943578104,8.99165532895467,10.1311517704651,10.4715582821074,10.178915045179
"ENSG00000003147",6.54123422881044,7.08848420672283,6.66736434305345,7.16398794938566,7.0340229885359,7.31145798114778
"ENSG00000003249",8.63017518336052,8.92110941062924,8.85957277311594,11.0558735817512,10.6811686196344,11.1220147254614
"ENSG00000003393",10.0799570383391,10.1297445141826,10.1081869310783,10.1590666320242,10.444707980041,10.3100009479854
"ENSG00000003400",10.0838198981143,9.58957909194638,9.74389547558931,8.07390510747798,7.88324771149662,7.96253981222188
"ENSG00000003402",12.9598360573043,12.8072080430828,12.8493920395979,11.8597648182308,11.737150120833,11.5094663038039
"ENSG00000003436",10.306192052087,10.5078883608235,10.3785734736035,12.1231101949121,11.10411770281,11.496279884742
"ENSG00000003509",9.17228712743763,9.54751319176518,9.27122048780224,9.7403023503796,10.0273096132653,10.108607706892
"ENSG00000003756",11.2042216541452,11.0872053228898,11.273383106736,10.364812531795,10.4244912197169,10.3432587761508
"ENSG00000003987",7.5458056272674,7.38605188997021,7.33078660218185,6.74261160653641,6.2631232957481,6.61188448034085
"ENSG00000003989",9.5365619656098,9.60485167709565,9.70000689763375,8.14044012913889,9.08067338736275,9.19448073932559
"ENSG00000004059",9.45329502445664,10.2057511071947,9.74389547558931,11.0128441250617,11.3387068137111,11.2465871940731
"ENSG00000004139",8.43667026909049,7.64082237337328,8.22796750836186,8.27458480729731,8.39038567411435,8.05004157604813
"ENSG00000004142",11.2071734809698,11.5612078066929,11.2686181686953,12.165629003193,12.3493635918028,12.4724389905224
"ENSG00000004399",9.50229174207125,8.99040041445888,9.44341982995545,12.5996465700343,11.9831952083526,11.9535241472041
"ENSG00000004455",11.066669501488,11.4520832955501,11.1559154662996,11.4957767486743,12.0861456912069,11.9829090586939
"ENSG00000004468",8.07206753560486,8.37586776620128,8.47275836698574,8.02771611157517,8.43190365477134,8.68138794934924
"ENSG00000004478",10.5026316596782,10.9924357035986,10.6736273869999,12.1478439739185,12.9195409382361,12.7697604035694
"ENSG00000004487",10.1879750939647,10.4226763890622,10.3607646678752,11.8638056039818,12.0247243606504,11.8436893417005
"ENSG00000004534",10.6357040767113,10.4321121224391,10.6539203635104,10.5933392880164,10.8879432041707,10.7538101953868
"ENSG00000004660",8.24536432246653,8.10300146438277,8.33737115352202,10.4767544653638,10.4193923922578,10.1402799719428
"ENSG00000004700",9.22467570034817,9.06093275343777,9.21269404429105,10.2886543034768,10.7379626519596,10.7236547015179
"ENSG00000004766",7.98505933904964,8.16700217724698,8.06527092116619,9.23218935538466,9.4510639496301,9.33142145978244
"ENSG00000004776",6.718672727011,6.25843303472819,6.75785524312579,5.92012646985994,6.02598770239616,6.19100039544885
"ENSG00000004777",7.97943607281294,8.08984170272891,8.56529679820819,8.86523330365546,9.22837491639637,8.73455408488893
"ENSG00000004779",9.5176240113482,10.2769945901159,9.70808694607601,10.1149540183825,10.9415493876933,10.8073713824119
"ENSG00000004799",7.47428210662116,7.71798152018107,7.58019916030403,10.6440509786807,11.0836439506434,11.4767879297828
"ENSG00000004838",6.48739979502302,6.58915456457049,6.62904952561415,6.22806387118661,6.2631232957481,6.29070179375141
"ENSG00000004848",6.50564878490397,6.42059843796292,6.20220225790779,6.57285777163684,7.46062240590273,7.29181124122565
"ENSG00000004864",9.35639171054964,9.55224848114906,9.27667176204753,10.5923651014936,10.8923646809006,10.8613895226031
"ENSG00000004866",9.18676602045199,9.14917527943438,9.13675400130075,9.04766352199906,8.62297193051447,9.08447781655015
"ENSG00000004897",11.040427354736,11.1352424262554,11.0887597984103,11.7717534229572,11.6388525123293,11.8827976631535
"ENSG00000004948",7.15213597595457,6.91932612435773,6.96495538622005,5.49599982100089,5.38522804045747,5.39140360858701
"ENSG00000004961",10.5875703431831,11.1968996212821,10.7836652497501,10.3953008945142,10.5408052316306,10.6722505564249
"ENSG00000004975",9.8051860201489,9.88173892696239,10.0054619674102,11.2610119657109,11.0497413274231,11.2789350997914
"ENSG00000005007",11.2863468371629,11.146224513016,11.4291217318519,11.7683084804915,11.9595181208033,11.7304385118326
"ENSG00000005020",9.57736678738633,9.39590951384269,9.44583967043656,10.6784247165917,10.4356455256956,10.6504317157232
"ENSG00000005022",10.4367302775148,11.3417753568712,10.7361222680726,13.4360559910516,13.7402242004468,13.9064540851401
"ENSG00000005059",7.61371024362079,7.82343939113462,7.48596509932567,9.58810541568539,9.5920953909895,9.60776098978841
"ENSG00000005073",7.30002557866079,7.62237555464217,7.38456369931715,6.32606779420122,5.99491533133904,5.94844409314778
"ENSG00000005075",9.91193035929989,10.7025976421268,9.97399578565047,10.1799776870321,9.81526379580681,10.4418392701184
"ENSG00000005100",10.3291480239546,10.3683054788497,10.5364741727763,11.2418867539348,11.3596109173176,11.3640438471039
"ENSG00000005108",8.80671750908823,8.56090090067989,9.06288900964334,11.526691089586,11.6274070559527,11.5028881644088
"ENSG00000005156",9.28197166240593,9.31828971296527,9.4482554379661,10.8257767684228,10.9149954298091,10.918028771921
"ENSG00000005175",9.90175131117301,10.1815371481519,9.97734060011965,10.6590160042958,10.8152906798531,11.092657432076
"ENSG00000005187",6.23820314771294,6.1763801104584,6.25979356566715,8.0040334330387,8.40713967215666,8.54900143729495
"ENSG00000005189",9.44730142900344,9.46452812038183,9.39163719380934,8.24474754730468,8.25794759291412,8.3763340022235
"ENSG00000005194",10.3453240204104,10.7499996093881,10.5744904635568,10.5904147506671,11.2502005562952,11.0001007552545
"ENSG00000005206",9.61348234041794,9.28640527044691,9.50504672795086,10.2704924053628,10.8261166096235,10.2995214527466
"ENSG00000005238",9.73809859331519,9.87923064532105,9.75173324482851,9.56640528086424,9.22368928467196,9.34510365390264
"ENSG00000005243",8.23132245662373,8.20404274307144,8.20502564036159,8.0040334330387,8.19159633556763,7.99820480550106
"ENSG00000005249",6.91094416023929,6.8868956967571,6.92022854748978,8.62944524373091,8.72968675453099,8.6072568354458
"ENSG00000005302",9.83147504870876,9.94786058383102,9.79409356834188,10.1524691569871,10.427541877268,10.233768301264
"ENSG00000005339",11.6404683527989,11.0375125737637,11.7108355687786,11.4551070340787,10.6379326132483,10.8470748801492
"ENSG00000005421",7.24288664688597,7.30215445061603,7.30864262360739,6.77372892637576,6.95072144233158,6.83165630526593
"ENSG00000005436",9.18916500018794,9.24406138024514,9.08793681537429,9.48671371185753,9.1012700148561,9.48757773655229
"ENSG00000005448",9.87375383788673,10.5541855943942,10.0282151569931,10.8794667701173,10.6414396259167,11.0966960685132
"ENSG00000005469",7.92191140143958,8.04960025586161,7.74292246694957,9.45484550697662,9.4063169535703,9.4772657432191
